x_0,x_1,x_2,x_3,y
197282,-1148267,-519907,343782,191122
329044,-359366,-297784,165297,191193
224276,-908872,-139977,292592,191241
316591,-598043,-202069,336871,191416
225882,93236,166222,45576,191481
275758,-447823,-25523,471008,191820
249717,271538,449802,-72544,191830
301269,-191993,-81654,-29462,192802
430603,656700,-43984,89889,193291
293905,14132,366986,119212,193480
278678,-292754,-404526,204798,193547
265973,97608,19537,89567,193938
441726,654090,-851465,-4836,194366
375097,-344887,-253419,381229,194471
309905,195223,-179320,82296,194661
458222,456665,297427,206375,194746
192834,-825808,-226434,91993,194780
328167,-316087,-167757,341451,195085
217809,-185324,79361,92115,195131
330034,55752,18515,106776,195300
296601,91503,132217,5772,195699
364565,337662,84436,245443,195813
327298,-16719,-643190,188389,195893
363590,229776,-195318,227622,196006
467696,-6485,-270426,303809,196831
385921,-10023,-202843,213472,197348
346547,290344,-133354,149330,197427
294193,-145195,-235393,264163,197513
454072,165065,-91112,170379,198697
343789,-287449,45566,362264,198828
348623,372943,-43259,-136415,198864
204733,-312305,-138463,138695,199080
317626,144826,379753,114811,199254
281158,-287467,-185770,308291,199578
390772,-320583,-301298,463639,199899
219473,-1113738,-1155987,543684,200094
312013,-289255,-237818,117530,200226
458648,-230601,-144039,357986,200449
257740,-229970,-41846,256544,200532
236941,373972,-12459,-249955,200716
372127,187671,112559,214011,201146
236706,-862581,-362404,273415,201374
437521,-7859,-424332,127794,201455
352449,-492912,61554,303388,202030
354833,-292262,-151056,119232,202591
402285,-15515,-215449,214967,202641
379569,664854,-173216,-54063,203183
383972,-236870,-230914,279341,203537
251142,-267807,33228,101125,203543
400315,563200,-245073,15634,203710
229025,-1058471,-130657,386028,203817
403700,873258,-208439,-38713,204545
425989,473816,-169046,79775,204690
222965,-164723,-110198,-44754,204735
440122,188577,109260,165430,204775
287024,-475181,-475126,60445,205161
392965,878927,-93807,-167518,205760
373099,371888,190222,72551,205974
197728,499634,242318,-83441,206586
427541,-71316,200426,257783,206795
435814,395491,-620454,151016,206846
347484,173384,24757,-39332,207121
443495,269538,-419299,-69010,207145
278630,-488745,-36853,370396,207232
442001,322466,148087,-79436,207514
393188,692278,-115991,-176141,207590
458996,120788,141164,287770,207732
362238,-153217,-33594,222718,207815
402178,-221165,48653,251378,207999
320644,-133915,-3695,-30805,208030
334852,37963,16336,231307,208428
449944,372242,203542,232385,208473
214435,2647,22993,153559,208505
211253,-678842,-481139,120626,208845
336154,-615345,-118044,201209,209108
344400,-90588,-244453,100332,209240
418568,-550089,-510961,343429,209567
274387,-970862,-205625,525305,210385
408166,138676,-229332,58561,210741
210250,-799750,-323807,246289,210775
271340,-153313,-90703,327366,211063
285756,-405495,-353375,239028,211166
375846,-235962,-144852,238559,211170
405395,443502,16580,123684,211630
408293,177125,17011,116993,212848
266625,-361638,-81449,322229,213133
345758,-562594,-85901,320158,213166
228686,340347,264828,37919,213947
312812,-380873,-284408,106324,213968
336945,48311,329349,223675,214355
319138,10313,76317,235703,214754
291229,71048,-243361,12148,214834
453390,132160,-543218,486812,214928
440493,302000,-154101,52318,215681
322023,138893,-100657,-17046,215929
348495,-95762,163597,235306,216495
265307,1033,112238,122414,216925
219213,-181035,-46468,48010,216997
221239,-406674,-62365,-21882,217125
341593,-178053,85706,194842,217336
431325,-191869,-169885,283949,217578
282334,-451939,258419,98654,217660
272151,197291,-160700,203459,218099
431713,465996,254326,282741,218140
397902,-91675,-392784,286415,218773
470772,178029,-203861,266936,218880
408052,120452,-596558,17451,219202
267274,-639295,-53473,288991,219441
213571,-552343,-331443,176711,219876
390038,-377045,5157,440815,220429
389724,-298677,-151603,533992,220942
236460,-245363,-263631,155781,221334
457652,-128651,-517177,-86537,221554
372680,-193020,-286074,201150,221564
301604,-839876,-101020,380296,221664
346608,-1783,-356244,130611,221679
353145,-207879,60115,73405,222010
358066,-310117,-381445,255352,222110
387688,-70672,-467661,50980,222394
400856,-43281,253220,133158,222398
316107,239611,-70942,109330,222579
363557,478731,187863,-9433,222971
302836,-427862,339673,220454,223021
212062,-739338,-496582,80782,223395
265086,300642,-194125,-108258,223459
466115,-233585,247854,251088,223617
372766,-63514,-368457,40497,223870
201232,-225469,131414,-5261,223954
280198,-542455,-317301,247905,224051
416649,-28332,-385984,200797,224257
297859,-272483,-226939,170394,224468
317667,-101723,140153,130402,224553
409210,231276,414251,178211,224602
324750,-596452,-396079,334357,224715
202905,79275,-20429,158170,224735
366931,-624727,-24251,488660,224742
308045,-286277,-186463,39739,225138
251134,-172380,123727,-10959,225562
276256,740289,337898,142963,225647
448439,554905,-246381,5428,225650
281511,-543801,-238066,442696,225951
409867,190133,-226321,173986,226094
390596,-287623,-242174,43367,226601
254826,-524147,271801,381075,226928
390856,-537602,-47500,288995,227051
336022,407074,-329863,92729,227099
331053,200052,-256908,-76646,227100
241635,-274714,-180904,-160446,227854
454981,-104997,-422710,279478,228000
214205,-821717,-76579,253706,228109
251167,-202514,-166557,141273,228169
400171,750173,-136764,-178332,228278
451053,374583,220795,270008,228553
197636,-523668,-298393,193875,229118
428108,443880,-439571,-150490,229271
193450,-576490,20776,226997,229650
196807,475808,-83798,-176636,229741
212211,203993,-35068,82684,229892
443534,250368,-176194,83659,229940
368653,-78770,-51597,146817,230088
379899,397183,-197483,-95323,230102
322250,-87633,-415267,-61161,230489
242639,-73089,-195134,125297,230492
443322,-126120,-321992,230572,230701
334885,-126257,-295611,104794,230799
356524,-147994,-576762,153321,230953
230306,-384325,149493,244219,231027
411537,498054,-236044,-195939,231247
383045,796357,171667,-3063,231806
223256,197566,79080,-177611,232623
241141,117112,180297,117694,232813
369900,118562,-93268,98513,233511
380202,661553,329269,-97753,233965
245347,-115670,26113,173309,234652
263902,-753643,64817,472077,234731
377525,140652,-371727,93153,235976
462795,667523,-151619,-106205,236522
404726,304820,-536115,164042,237181
461340,-215059,10300,478061,237262
364545,470552,333343,-157352,237372
413483,-430341,-137427,168316,238362
451659,380644,-78460,25665,238607
201678,28349,118411,-59231,239257
280920,-498501,-238921,124599,239834
441326,195183,-9427,225494,240019
228469,215609,306158,-284004,240022
463191,823998,-130377,-186282,240309
229134,-202044,-324822,53839,240348
217178,-959342,-366615,59487,240376
312564,236248,-140915,67435,240496
353172,-286046,-426820,96836,241268
414128,-217493,-195914,216351,241570
316930,-529791,253919,91090,241999
281686,-108053,-184792,215198,242039
351968,56909,-414588,27075,242297
306355,-592838,-163772,418847,242433
360066,-21969,-405972,-28982,243405
243050,-394794,-226812,-8856,243772
437415,739563,47594,-65575,243886
467806,-659089,191321,534973,244072
430222,296727,124792,1166,244092
356583,-18833,7348,188931,244200
465335,-485625,-99834,534156,244407
228612,-136541,148538,102075,244469
467861,1562301,-224851,-238731,244597
411207,-205593,-156283,11347,244617
213758,-309559,33649,99968,244710
347034,-360714,-164225,358408,244726
451998,49560,-26428,91179,245041
334824,150996,-428827,-37316,245444
377815,-596033,-250859,299298,246116
305593,-243330,218566,194912,246279
374100,-378954,-258551,271334,246433
254122,96366,35329,162435,246556
266946,-451603,30439,95463,246569
266415,213998,-163722,9396,247264
421509,-256506,-214902,106029,247851
205935,-344706,171561,318691,247947
383223,-526829,-53351,288645,248287
404844,-505706,-401892,370404,248808
273510,-419865,108936,139827,249280
242361,-256057,63473,-30462,249384
254290,-667077,-559398,113274,249455
359207,-109679,-142442,43823,249501
309695,-355860,143689,240922,249740
330708,-378971,-616347,99951,249767
213773,-650604,-146676,248792,249841
361257,-341716,-419806,200852,250390
263500,-689473,176536,336810,250452
398854,-384523,-209958,319036,250552
471244,459774,-315427,144684,250977
204146,211074,-196007,-140724,251763
215148,-979491,-898058,41618,251910
458443,332262,-1124,443745,251941
260859,-946705,-502406,360265,252054
335338,-122703,49613,75785,252105
383501,-12937,398104,158884,252876
448856,95000,-150321,415483,253260
247807,-1374989,-141399,497595,253364
265591,-417275,-1331,332927,253459
321980,-386595,-202220,183403,253483
223626,-380197,-136384,89504,253512
432442,133483,141173,199511,253556
454752,28499,-257952,109728,253815
454813,-349323,-216042,276995,254080
274359,-336095,25095,-12690,254574
306842,-1383926,-338684,525869,254600
266532,37661,84941,230757,255352
372934,279087,-180205,51233,255518
384019,-473581,250924,539151,255804
356323,-217064,-159950,172913,256156
266178,64727,-203065,-71409,256881
368522,-170975,-228955,198847,257172
258173,-254911,-202616,-61739,257316
444881,-28081,-81628,391643,257621
366851,172232,114286,85870,257927
229232,-859219,-80696,319106,258336
265163,151208,261321,213046,258446
216709,-228826,186488,123702,258548
231476,-405694,147228,131444,258974
260780,-450033,-248130,100576,259232
304042,-289950,-209302,325505,260060
280398,-679668,-364218,214594,260104
439035,483894,-114860,128640,260481
297940,-178989,22772,48298,261425
458497,-210999,-203653,307545,261682
324772,173362,122735,-59613,261885
392231,38691,-18208,129489,262650
269898,-144408,334942,-54309,262775
205674,-708198,-618893,89971,262854
291113,2145,82451,58712,263174
449028,-272484,-20223,285118,263312
322796,217934,51347,-134192,263536
329643,-938353,-399785,488383,263772
448316,127491,9167,142786,263811
260821,-205415,91004,-91500,264000
365604,-885440,461035,574937,264229
410544,-230372,-92578,292740,264255
351541,-1072968,-292347,606694,264625
237951,-741395,75395,-3413,264950
413859,93001,-77046,163405,265037
464592,-97483,-532840,133380,265303
290205,-517790,-365683,452427,265589
349016,330621,-748192,-122076,265835
219864,-791976,75510,259218,266684
466167,156035,-12429,91715,267391
318302,-161139,-45558,172169,267421
219412,-649794,-92160,125009,267785
204546,-1228731,-577637,230368,267808
323597,-256104,-358974,127824,268412
317473,484287,310489,-157196,268421
354208,-629914,147914,586014,268455
398946,-210367,-246033,304576,268469
419169,615707,83938,57928,268535
219197,242493,-194067,-83262,268655
391708,-388926,13938,297119,268959
271791,224054,-486366,-181687,269517
349959,-836255,36828,493854,269782
381234,-117991,-171704,70479,269809
382438,588874,-283227,-56509,270337
458930,-612823,-230878,320159,270760
206967,-380622,187249,181937,270856
275232,-1171922,-602876,303651,270920
436485,-75414,-432797,212145,270944
210308,-819428,-134846,238262,270949
301065,594208,-72266,-308398,270975
208508,-241426,-357947,-40729,271041
342829,-397827,907,179371,271055
462434,263918,-138857,41621,271262
390321,333161,70104,84090,271611
223561,-579286,-173920,287904,271881
356696,-717595,-657887,299528,272566
239963,-71364,5252,-25851,272664
432210,186445,-298880,-9099,272757
380705,-589925,-229645,364688,273410
378330,7666,-253754,61903,273641
296129,-463492,278624,485432,273651
412626,-344108,-439542,209747,273853
437887,86075,-142653,227285,274083
362403,-251121,-11629,254117,274166
224806,-719756,-478397,226687,274308
455417,-228582,-404725,153086,274844
456187,-309902,-230764,431230,274870
398238,-244139,-44593,-46930,275161
396719,-941339,83673,682482,275213
413254,62779,-57422,178139,275267
452012,-708808,-244406,346968,275346
370836,106586,142422,98952,275717
195998,-468471,-19692,189062,276315
218319,-478524,-123167,255162,276580
268888,-314440,-599349,-33903,276629
416363,-277378,-550952,83656,276866
245490,-888870,-189378,338487,277067
262405,-760565,83782,105357,277436
334176,369595,120782,-61029,277723
235372,-749265,-43847,237234,277724
256542,-434481,35974,101059,278025
463011,385573,-17339,73045,278261
368518,328405,-1128914,-230865,278969
211826,-794976,-119150,257681,279064
455896,-170075,-248331,124025,279214
246139,-567862,-148108,186619,279472
240179,-555347,140972,306404,279960
370461,-244822,-231133,155324,280659
307659,-627920,-13208,264273,280713
341190,-622023,-551002,136006,280774
352622,-719007,-229970,341102,281160
372653,119838,-222918,-42388,281403
252259,-994689,118556,195518,282297
374477,674919,-402806,-174397,282344
258382,-717340,-594966,218549,282646
283924,-608274,-278382,339235,283026
452487,202805,-71470,-124601,283377
244135,30664,-64340,-189231,283562
402679,534789,-309190,-189006,283754
274719,-740030,-700233,36196,284542
297860,-678754,-40248,183481,285013
306895,203553,-116161,-101309,285037
358808,-652891,-349613,196654,285544
197619,-498367,157193,278906,285760
300771,-251854,229192,209286,285961
256470,-295729,-236057,-6845,286261
350533,-349286,-479678,250915,286399
381958,-504909,-51899,308652,286496
444500,-430083,-184009,284766,286714
392506,-351262,239059,402274,286953
233186,-562846,-16538,13340,286964
273422,-755102,-305819,257383,286980
288562,20341,-223819,-137188,287084
374207,-4343,66598,124128,287526
450427,-230495,-85720,283609,287529
225921,-54422,86305,29525,287648
270739,-531004,163366,164804,287969
268113,-217464,211505,69268,288149
257022,-1218912,-335659,448076,288177
250046,-501887,166793,34810,288224
434812,189112,-35218,197459,288516
334256,-270945,-443651,89531,290241
407293,-461958,-243340,305021,290325
225010,-297750,189492,100600,290860
201151,-191730,-214063,-35124,290895
326000,-231589,-13500,-45550,291117
394054,-308914,-215999,109541,291148
255829,-71933,-269373,-19597,291839
204331,-492162,-455223,-6996,291872
284917,156731,-74958,-62514,292182
307904,-440535,-128134,204776,292985
194723,-817593,-149930,195080,293435
342024,-193181,-235279,142171,293533
216960,-930694,4892,292814,294190
293945,-173805,-70379,-83194,294355
227493,-615425,205244,116057,294609
332572,-463358,115927,164134,294718
315573,-780142,-112946,233962,294767
306672,-94045,93295,101216,295075
309951,-233851,-285171,47141,295216
463838,141298,316928,178283,295287
255539,-909499,-142748,361826,295424
338624,-527311,-253777,246984,296637
249106,-884888,-111737,69261,296832
355822,-153966,-105060,65829,297042
232949,-721765,-492089,101675,297321
213152,-819798,-197936,357063,297721
280104,-771929,-623822,259001,297907
343488,-482596,-389629,77893,298059
236935,-1083202,-332821,199292,298497
370126,-472828,-194996,247427,298812
465346,-594287,-324546,202719,298855
265585,-938650,37326,128797,299448
409893,981824,-27181,-218951,299469
336093,-83174,-328514,-22546,299568
339521,-313031,-172372,-41367,300306
320528,-824537,-488956,237038,301399
362980,174895,484419,45836,301402
225910,-860372,-507008,208402,301610
250772,-649252,-262577,152252,301685
280433,-822900,-416804,202046,301910
226933,-971802,-627,206514,302046
326095,-295214,96330,85949,302420
435872,342106,-473631,144487,302630
233098,-881002,139744,187502,302802
301327,-1113072,-142109,294629,303047
442273,7338,-319264,19246,303392
430275,174136,-150258,250573,303849
416401,310831,65805,72447,303923
371422,-143001,-316934,-8386,304018
422459,-71578,-406546,174907,304246
311009,-323716,-312697,154184,304349
223121,-864096,34880,42455,304372
205634,-918052,87838,198272,304401
448344,-7008,88160,-78025,304411
214885,-1152804,145155,442395,304731
264035,-632991,-404518,158097,304967
390438,-211610,-364729,167033,305402
253073,-1023137,-588361,89908,305870
279709,194266,337439,-241973,306649
208749,-1086375,-142081,376410,306996
337339,-392185,425930,177864,307235
318503,-898179,-262881,374730,308073
339429,297765,46619,-123823,309037
335914,14164,-57145,-60161,309773
209008,-1145389,-142204,247180,309925
234752,-625372,-26211,23537,310017
303865,-1193580,-331103,367148,310413
455504,-457738,-84960,260145,310607
413132,-125028,-164957,53566,310667
450092,-11409,-246490,187955,311122
365198,-207726,12579,39222,311249
211876,-378575,103373,-7135,311931
365020,234268,-114605,95170,312092
276066,-657969,-574282,117263,314035
273638,-223471,-11066,-142514,314089
350364,-539049,-402801,114759,315147
219076,-236335,-354756,-8319,315387
244932,-290994,-329980,-129262,315859
433180,-587129,-286197,376190,316210
260857,-522120,-38978,3841,316320
471149,615950,419992,-4565,316394
296270,-512538,-274734,301350,316624
336994,-1001880,-209760,119548,316739
441907,27882,-329742,73494,316927
342936,-209382,-541506,41988,317035
354824,186292,-186574,-106571,317088
443035,36944,8040,81263,317216
342828,-554260,105762,184014,317254
336503,-691950,-83906,253001,317688
338645,-200410,70588,27225,317985
354946,41688,273781,172932,318056
246502,-1151355,-433380,364460,318536
366351,-207650,80107,90871,318577
345917,-447985,-111525,-8924,318860
297362,-521627,86177,270070,318946
386598,-672870,-228018,250784,318948
312923,-854989,-80522,234795,319019
434385,63291,-123068,-74868,319387
303803,-474584,-382866,171545,319697
298810,-685941,367251,254915,319958
349282,-28776,-75852,-46137,320278
356009,-110922,-167804,53902,320528
310580,-214530,88066,-22695,320683
430127,112127,-329784,-21918,321084
385597,436988,331207,-155779,321376
437662,26919,-149864,84077,321551
347611,-574915,-60710,43160,321759
256750,-427856,-46229,107581,321849
377125,-470876,-132838,50221,321976
219647,-1133946,-191960,310158,322159
394905,-77058,-54680,22326,322306
197963,-162344,118738,-23182,322400
382285,-473068,-14183,261372,322824
444700,424354,-26007,-140740,323406
323375,-571799,-149052,59687,324562
459848,-400697,-27542,465648,324835
383453,-40918,35718,192272,324859
250456,-300529,-415619,-120228,324927
204359,-1202112,-42610,398885,325145
440323,-632468,-241645,78072,325298
303000,-671412,26142,244335,325687
438683,391592,-319940,49657,325713
272471,-886447,119591,183259,325759
414144,-306288,-88165,195845,325992
368915,-282841,-295728,4137,326094
208168,-393205,5990,130069,326325
248592,-638166,-93805,177227,326645
217944,-692525,-38201,91411,326688
460353,-15403,291841,99713,326837
467490,-84235,-701213,24746,327353
388736,-517609,-539057,232325,327657
392274,-560601,-28962,320144,327831
199902,-95006,-455552,-45098,328468
425723,-88725,217988,252881,328531
453748,692363,-155247,-95126,328835
359641,-153653,-411452,-115012,329022
274752,-661064,-481101,105588,329429
406644,-599584,75812,254518,329772
432409,-494636,199835,567340,329863
459215,-213646,48239,459573,330248
393459,7837,-46938,185680,330692
213572,-964279,-285859,68037,331019
207546,-709183,12369,79720,331134
311759,-1211,-57919,58090,331419
397018,-961542,-382062,318553,331817
417921,135790,50037,111986,331972
400908,-371041,-107255,34188,332435
262418,-765595,-43374,271047,333187
378547,-1115804,-466838,333033,333786
198372,-510919,122357,97343,333897
291162,-73000,-133733,-90304,333921
198720,-983506,-534242,207264,334088
361475,-153842,-4797,18752,334098
395383,-316128,185029,213908,334556
214372,-298625,27634,-64152,335334
385684,79980,-146020,12980,335361
264024,-536465,-302352,120152,335389
292022,-317773,-360769,95758,335619
406287,-384090,-507667,281286,336243
441688,693461,-106027,-181709,336431
360621,-137793,213510,-44411,336624
310155,-466830,-119146,32877,336658
400864,-190165,140704,186391,337619
354150,-602908,108586,225819,337950
271571,-1215464,-302936,285190,338198
466237,-237110,75649,160619,338392
262960,-901724,5530,176947,338547
227694,33282,88202,-286142,338869
444291,-91141,50504,98871,338884
234134,-810823,8101,206656,338986
212934,-686018,16669,93341,339157
334432,-411237,-121656,50848,339764
203130,-280120,-50591,76801,339908
470929,-602329,43079,494393,340503
321337,-550566,26570,49908,340703
329607,-534023,-413285,46868,340859
305798,-1105452,-420396,262566,340942
233109,-768208,62863,157871,341001
290557,-595773,-254533,429637,341327
260379,-1461356,-221341,209906,341415
245812,-564552,108219,-39299,341480
363747,-692659,70041,541218,341572
390026,187163,54243,182886,341605
195675,-1278489,-101980,311832,341843
202103,-1410965,76578,182246,342196
247249,-1009024,-201892,419595,342266
460837,340753,-393300,-96659,342647
223096,-1328519,-260069,399593,342651
349028,-491454,-337410,156497,342678
224621,-147390,-61538,-351725,343379
213286,-589712,94913,-33552,343483
439031,-571112,-303854,278917,343509
293696,-215664,-218155,23304,344133
429334,-404901,-117210,162650,344360
465671,-207466,-186661,111689,344426
336938,-635833,-96357,123219,344440
458360,-544720,-973,597667,344481
234699,-774786,-84426,-13889,345070
390175,178596,-61284,120554,345302
454916,-229717,93305,301327,345670
357257,-577890,149905,233307,345706
242535,-678223,213357,-31568,345963
412573,797,138010,-85032,346051
446639,104633,-412495,59929,346306
429887,-86591,166677,125816,346873
256044,-1361786,234155,412758,346929
201386,-757174,-34074,-24280,347272
399575,-379705,-324308,21891,347277
358342,-188518,130096,148831,347373
283091,-232037,34222,-93191,347750
214707,-227307,214430,-186080,347795
227349,-756737,8414,13195,348045
407413,-501362,-734904,-29962,348377
359722,-577762,9718,224394,348517
438605,491568,80739,-149346,348528
308588,-698955,-328875,56043,348596
443130,141146,23980,78585,348776
326795,-254607,165524,-88480,349351
408122,19984,-445729,93769,349395
433121,-226898,100186,78866,349445
275036,-927130,114788,277795,349494
357016,-579593,-138772,165336,349532
366586,-50081,-33619,154109,349658
391011,-613289,-451120,435560,350054
343744,-374631,-358620,151262,350656
442013,-313497,-105453,296001,351206
288148,-587853,-147414,-116490,351861
206460,-226036,-54231,-14047,351998
400904,-348965,60653,288912,352052
346784,-57527,-101936,77812,352093
410508,-26404,-336058,-33404,352343
193412,-986481,-420036,169404,353035
399419,-842427,-190577,363675,353108
398623,-582417,-120039,362749,353170
225569,-1105173,-346,349040,353799
404515,203405,119810,-37333,354079
292273,-885265,-599523,254166,354113
465416,-308899,-52032,317046,354291
463755,-640139,-239686,234068,354677
306970,-1234375,-679387,510485,355493
335152,-750634,-524835,68255,355496
249372,-818241,152091,385880,355764
388091,-855851,-623422,195955,355794
306160,-885216,-26704,125807,355843
411210,-272152,-569830,141639,355859
238750,-1366764,-42745,360319,355941
358877,-64222,122874,271979,355963
334258,-877520,-338273,180021,356006
294955,-539639,-220291,54758,356266
365752,-11135,51148,170504,356400
210887,-1651198,-443384,339652,356974
342199,-418634,-81900,284626,357094
217194,-1179663,124275,461247,357132
277549,-329632,-74933,-22488,357320
254867,-1040722,-382794,30657,357656
198231,-1131657,-283942,103897,358194
322619,-425589,274633,84201,358279
330475,-309610,14559,-26211,358612
213977,-1282460,-591588,218106,359001
344784,-35339,-214887,203185,359178
198795,-1117794,35542,144481,359207
347984,-465324,284600,5443,359273
456178,-480035,-717597,357777,359533
254827,-950047,-138340,326218,359569
390022,-280529,-70257,116013,359599
290597,-1042313,-339317,295263,360219
394898,-222656,309647,332063,360266
353176,-503492,-249321,121140,360980
286723,-1379489,-448899,468116,361389
468303,223350,-358051,121255,362074
405560,121564,-224480,-85173,362579
336845,-455987,-129452,32028,362985
208983,-650427,-40994,275487,363014
345590,-788126,-462226,132854,363254
344819,-736922,-345674,377075,363797
296045,-160076,146263,18183,364085
372502,-406677,-143513,311021,364315
405710,-26054,-126877,-33313,364643
369826,-131696,26169,126327,364886
446043,-434312,-22979,320567,364891
311788,-845143,12365,363601,364977
344124,-426201,-177857,95099,365089
433278,-806547,150031,558156,365636
359009,-261481,106243,-24865,365812
414608,-754536,-20064,162089,366047
346357,-660953,147973,427435,366188
425089,-130025,109053,182858,366358
253518,-780424,-30333,132685,366531
195144,-537035,-216090,43420,366698
346838,-548628,-86007,85944,366753
452029,-67865,257233,256252,366787
405221,-17182,206180,12573,367133
279712,-965458,109200,298202,367272
203692,-1839841,-575846,507903,367460
208644,-1288286,-454728,334171,367530
433108,-394057,166658,178281,367569
379176,-232994,-60606,101622,367697
339061,-535306,219957,205389,367842
439073,59547,-318344,-6993,368584
269168,-861450,-106046,318125,368866
200094,-1972938,-62920,361183,369187
363860,-851972,40061,340967,369250
461319,-256454,109291,205107,369264
321373,-83177,167236,-247644,369266
328265,-401717,98825,-1738,369307
381171,-424267,351914,222394,369316
198783,-855253,-54114,-98490,369381
455370,-221682,-150943,-6144,369659
417944,-427218,-31670,186697,369688
310312,-293355,133526,4353,370009
381429,162528,-33206,-51030,370378
402988,-676576,-125614,330251,370641
381340,-599725,-449077,136087,371496
381534,-946048,-482189,452169,371632
204441,-937801,-49990,69769,372070
445214,-780811,-122084,395045,372132
446875,-680728,-96436,299950,372274
401135,-590065,78936,147542,372553
260575,-301628,-492838,-146874,373135
266341,-695068,27427,169697,373948
394005,-26558,-40132,-80506,374029
436528,97050,278654,274581,374152
444477,-606741,-285033,94835,374224
263405,-308555,79783,-29142,374281
302907,-453628,-171240,61066,374436
323743,-259246,-354971,119461,374717
218925,-1128758,-443513,123494,375314
395917,-628922,-137416,193796,376006
422749,-1204428,227763,221837,376116
232256,-701877,-294106,-18982,376507
470981,-188400,-89117,291913,376689
364809,-483397,82825,-155863,377250
250730,-446611,700502,182803,377504
356249,-832375,22400,296930,377691
468934,-1008346,-253986,373766,378218
252769,-842075,-178996,181893,378504
370146,-603094,-76062,332708,378637
226430,-985006,-129748,84961,378651
402614,-273913,18341,210025,378755
470058,-45025,4241,193893,379501
268530,-631621,61834,244267,379545
413739,-536701,-106010,245095,379734
273993,-1461188,160274,280167,380439
392668,-170128,-161608,-20698,380677
234991,-1024831,206627,223888,380841
234672,-568698,-224017,160593,381178
215015,-468198,-50940,-22219,381201
362579,-359283,-469389,217631,381280
467715,-549063,-404147,231571,381982
406925,-577514,-276160,267600,382030
269545,-975245,44253,199993,382334
280725,-1129594,114014,313920,382471
402793,208340,89466,82645,382658
272278,-740613,4025,287840,382746
401574,66400,87613,94472,382838
265120,-314863,-300278,-188031,383022
202668,-1065254,-238146,95219,383572
321439,-459030,188129,171882,384148
225125,-1498657,-546611,283679,384364
369398,-337516,-262135,31650,384837
385829,-452091,-16605,110672,385257
437827,-902950,-384305,257013,385802
423759,389918,11563,-140780,385876
409926,24447,-305891,63826,385881
313489,-499682,178130,2709,385977
296606,-447642,-111807,190415,386218
425480,-438413,-469528,233033,386299
226148,-583747,57888,89714,386909
323543,-1046240,-450959,7838,386981
332822,-820053,-617113,137848,387017
242690,-825897,-402808,-34209,387817
222700,-834107,286337,261157,387922
421432,-667419,-196192,299148,388093
367631,-463076,-7802,24438,388529
238654,-1443129,-237887,276601,389352
399631,-482996,160786,240322,389358
428972,-296589,-186924,307487,389729
347114,-376092,283934,329498,390077
197562,-1228072,-109683,75814,390619
257902,-709485,-115055,99793,391215
284091,-1670337,255259,588078,391246
244190,-1041686,-48619,165871,391318
213014,-548832,-299317,-143411,391410
247648,-936968,-90916,234810,391582
252900,-440192,-42787,68135,392237
389377,-667736,342438,443799,392641
389978,-590386,-149436,44339,393182
342711,-1124761,-28553,609185,393246
404031,-752386,-178084,555727,394348
269087,-227963,-114350,38554,394564
403309,-515289,59139,339991,394728
261334,-839825,-172850,60509,394934
401038,-91304,179725,57774,394942
204330,-1406618,-82135,231723,395160
332061,-607911,-385666,168431,395351
436697,303301,-137222,12318,395517
429465,16443,-139891,-128375,395959
264689,-923397,-57557,147303,396117
194597,-1140132,-411552,58231,396660
331643,-1093892,-344674,159228,396872
205847,-1129296,-52752,123654,397046
225456,-1012626,-178865,41277,397272
368668,-489859,-104925,286049,397464
379165,149946,-89316,-215865,397516
192839,-346607,357248,-64827,397866
436546,-1000414,-201652,474274,397974
334141,-748717,50263,260433,398189
253037,-1204466,-246238,203078,398331
398282,-163413,-6597,79335,398369
459657,-293872,-150525,43916,398566
429549,-1030831,-401700,63222,398571
344901,-1219244,178664,485077,398746
337856,-754820,-219053,225865,398771
338246,-530189,241442,276699,399137
447846,-598972,-614371,96757,399158
356885,-836524,-169072,271428,399778
421331,-512474,-155799,112922,400083
272821,-108998,3449,-5596,401192
412270,101224,36522,129154,401265
344566,-1021659,-485450,376460,401618
369165,-534722,190458,-49834,402684
406345,-1013077,-134646,82257,403252
414056,-284022,84943,79832,403759
429861,-660312,312725,238847,403760
445618,-605087,-69234,297432,404201
220312,-1036036,-133849,225667,404576
299682,-27596,215626,-168095,404605
325374,-1453649,-21573,360231,404710
290549,-667150,538401,134014,405418
345931,-302939,-182433,39410,405565
436773,-324502,-181854,148279,405589
247686,-465749,-125428,45508,405621
465385,-248900,64761,270879,405816
320228,-1004496,-10500,210238,406180
402907,-713833,290710,80006,406889
346234,-599770,-471677,-134997,407023
434515,-687478,116429,229107,407372
247964,-687279,62287,99533,407520
393656,-421190,176006,-19968,407553
373447,-177669,195177,-22288,407766
275289,-530781,498990,-146383,408091
329839,-987255,-113218,81080,408346
225827,-609583,118767,77876,408689
224968,-1540391,43078,238774,409037
465650,-451361,-379011,103788,409054
239254,-893926,-50270,109587,409325
457921,-308366,-128962,251189,409374
394408,-579050,-146119,102995,409506
335460,-793115,-15780,118253,409687
322924,-902269,97973,244772,409934
392275,-1045045,-550376,102449,410255
375773,-882427,-682072,103016,411494
419234,66490,-3754,220684,411676
304296,-1404830,-55501,559604,412072
291362,-427799,-458514,57657,412385
226426,-182757,70865,-166117,412412
262475,-770932,56608,-63436,412444
447917,-997962,-330244,326368,412820
336231,-677431,178102,138383,413162
