x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
491585,572540,11514,-18388,134169,561903,-142849,-625845
384729,1126934,-206311,-24348,234838,1100841,66737,-625811
311223,373730,-96423,-31937,-145364,375464,-4444,-625537
311077,1142838,-315517,-29561,85545,1118497,177258,-625440
204302,716005,-89610,-21697,69390,702138,18901,-625312
306223,700695,-222795,-27306,-93763,689768,101694,-625157
280613,1173945,-285539,-21409,145143,1145042,160663,-625125
490632,937211,-237933,-30873,76006,920135,64240,-624969
480596,881422,-140213,-16986,161127,860118,-14064,-624904
406489,658395,-264229,-29388,-171559,649751,108860,-624510
550428,711454,-246785,-18335,-86821,696271,55365,-624236
339840,572044,-190685,-22568,-143627,563243,65953,-624003
232345,812181,-24890,-20337,226891,794590,-42367,-623806
236895,457855,-151505,-33323,-183001,457453,61383,-623588
161549,1080852,-173479,-22161,207885,1055308,100034,-623528
285950,567110,-88706,-19714,-24306,557228,-3989,-623350
511220,1130858,-461067,-20113,-84211,1102793,243669,-623314
277595,446712,24304,-28430,41501,444543,-95427,-623247
239521,654966,-253789,-29521,-167794,646492,145480,-623228
207778,1195294,-288811,-32946,156885,1170718,183126,-622687
363015,1107379,-247681,-21077,156716,1080499,106928,-622620
164030,943483,-195541,-22769,85752,922675,117654,-622411
203636,707778,-7118,-18615,178906,692837,-49317,-622086
142596,405579,-20647,-31643,-64883,406148,-21548,-622043
564536,440278,98539,-23859,176042,436329,-234788,-621931
472061,935146,-316980,-20137,-32191,913465,134817,-621898
152573,433512,-159218,-28546,-216805,431824,90643,-621491
501385,958474,-232866,-32874,104001,941578,57122,-621214
383299,410596,46543,-20082,70883,405969,-142530,-621138
361339,1171792,-358760,-32773,63256,1147906,199483,-621119
396154,776812,-49314,-20277,193605,760347,-66535,-620980
400966,893959,-92920,-29268,226891,877593,-31684,-620928
359140,861951,-70143,-19404,215136,842333,-39228,-619972
499429,408175,-22525,-31788,-7243,408723,-116752,-619481
246041,658302,-174038,-27692,-68532,648923,77586,-619262
273445,1103325,-381405,-24819,-26831,1078205,242094,-618872
227753,997328,-199288,-25872,134551,976119,103481,-618687
424505,771807,-180010,-20465,24429,755586,34144,-618548
211380,1103379,-445893,-25634,-117138,1078613,312394,-618057
561577,1074533,-524462,-26026,-191036,1050877,282578,-617512
371072,883539,-311348,-19025,-79036,863053,157533,-617332
352408,371153,69044,-23303,65640,369213,-152810,-617035
538331,417955,-127437,-31124,-131938,417896,-40313,-616790
510011,1210649,-327256,-26969,147066,1182971,133047,-616607
361168,565517,-211612,-23584,-165545,557371,77521,-616537
318933,820120,-148780,-31583,99511,807166,36877,-615764
206967,393237,-91077,-21451,-156771,389772,19394,-615745
390870,968889,-191163,-32264,154930,951388,52512,-615431
481717,593468,-196958,-20232,-116250,582953,32683,-615055
178398,749813,-69760,-31880,128750,739277,9466,-614934
488614,1072875,-412702,-18166,-63344,1045851,209697,-614795
239938,878923,-124597,-17307,146897,857841,38247,-614449
393302,982097,-282682,-17945,32257,957933,127736,-614444
267672,604931,-114063,-23378,-21510,595411,21992,-614361
250883,686991,-106282,-32827,48390,678913,20093,-614001
304751,882836,-124921,-23836,160743,864468,20940,-613937
436100,438585,124174,-20721,202493,433325,-221215,-613782
525613,631628,-42593,-26078,129808,622415,-107213,-613772
246577,753792,-157326,-17413,21141,736829,63584,-613667
228213,1074314,-379583,-33019,-42879,1053709,252849,-613203
484148,800195,-233313,-32769,-15885,788406,62167,-612709
390339,1073402,-182687,-24800,225186,1049248,45628,-612694
540900,825856,-184959,-31052,83919,812484,6685,-612571
448275,559913,-240507,-23822,-203000,552053,77860,-612533
481738,1183210,-368901,-34020,91887,1159495,175244,-612333
318090,1084654,-243638,-18809,143446,1057526,115758,-612179
219339,798136,-135998,-22469,73913,781930,53285,-612157
383737,767492,-355145,-29732,-213524,755446,190413,-612154
222676,820909,-65884,-20818,176425,803243,-5754,-611610
526933,548478,-113697,-28452,-20063,543005,-48615,-611410
341342,417465,-72731,-24157,-90863,414389,-32256,-611403
306005,857385,-354104,-22329,-162915,839189,210628,-611186
505836,939709,-374461,-32346,-87457,923194,173319,-611136
492270,738846,-333206,-27967,-189741,726963,142791,-610907
558560,782083,-153743,-20227,93082,765424,-23987,-610665
375295,590401,-2786,-23237,133008,581294,-99457,-610344
422873,1103052,-320632,-33454,80217,1081701,151184,-610314
331229,542553,-184829,-23407,-161100,535078,63433,-610266
390490,575958,-65072,-34149,50464,572070,-51933,-610193
511354,424876,-75272,-32395,-61545,425145,-76251,-610191
443067,855874,-378974,-27147,-174689,839825,194082,-610146
205173,675738,-200879,-28992,-93302,666357,110923,-610071
217595,812049,-217346,-34017,-7780,800417,121208,-609251
267829,418309,-4963,-33330,525,419198,-68511,-609245
252431,819907,-280712,-34218,-79921,808107,164303,-609234
399479,752526,-81821,-22725,143056,737917,-40484,-609031
310702,1101516,-448999,-17933,-115344,1073458,288037,-608176
296229,1021666,-165110,-25629,214259,999559,56574,-607955
459569,581987,-178845,-26637,-84150,574634,23670,-607590
338374,460068,-197469,-30798,-219129,458495,71976,-607462
389204,604903,-161735,-19082,-64927,593514,28564,-607225
318923,773483,-246476,-28697,-64407,760791,117885,-606609
297799,504177,-131205,-33552,-103995,502366,28036,-606499
170131,488011,-200365,-25570,-231257,483252,119999,-606322
143357,1021273,-263932,-17378,57595,995587,179966,-606217
284193,431335,822,-26465,11339,428812,-77745,-605872
223906,531089,-63537,-31275,-3505,527412,-8034,-605083
289120,835411,-176465,-26709,69926,819837,67916,-604918
345694,992801,-280369,-21475,39156,969825,138727,-604864
283135,632045,-166161,-30133,-55156,624584,60996,-604316
145740,630064,-149366,-19662,-59191,618109,84327,-604059
534507,547523,20027,-19893,153127,538356,-161546,-603854
349380,1091394,-458713,-20686,-121794,1064864,285603,-603654
490866,1006137,-164632,-33707,232747,988051,3398,-603650
269608,431314,-97222,-30711,-116799,430639,7503,-603559
373260,954762,-141225,-29490,220748,936513,15881,-603397
342713,834177,-371279,-25058,-176173,817925,214914,-602928
260932,611128,-287416,-34017,-231438,606038,167556,-602785
371128,482515,73817,-25002,166320,477688,-161843,-602550
396124,883258,-102310,-16953,204654,861879,-22586,-601870
249786,873885,-226889,-30052,20159,858514,120392,-601851
482401,794950,-339961,-28385,-148932,781423,151068,-601359
195255,846081,-174210,-22827,65529,828470,91500,-601358
202119,881213,-290888,-16894,-70120,859875,186383,-601326
378687,744492,-278667,-28078,-118637,732475,128370,-600777
241248,497325,-126573,-19804,-115650,489753,39530,-600695
149417,887198,-263808,-20241,-31379,867123,178220,-600120
167477,970199,-165285,-23367,162216,948782,91633,-600024
456495,998354,-367563,-24923,-43527,976698,180979,-599839
542679,418894,21600,-29787,76233,418222,-165066,-599753
487550,1141282,-279474,-30513,172017,1117406,99519,-599597
451765,1086696,-286740,-20945,124317,1060432,115248,-599312
451275,535025,-172444,-17085,-119635,525042,20611,-599213
514598,442266,-91021,-33089,-59158,442270,-64072,-599093
484908,703887,-215587,-28435,-50259,693347,47263,-598830
258621,743759,-279885,-25755,-137864,730754,161938,-598655
341121,680541,-52121,-28786,139422,670914,-49284,-598140
219909,663571,-171127,-30138,-61187,655085,82259,-598139
365063,1016445,-169345,-20171,207809,992131,41420,-598133
383744,954892,-340920,-23436,-52403,934004,178616,-597934
196745,693485,-308379,-21257,-219533,680159,202343,-597634
435495,559499,-10820,-33825,121794,556007,-109120,-597561
419225,635917,-306557,-20031,-230993,623932,140502,-597549
213734,385430,-147456,-27475,-205292,384840,64306,-597402
558752,741179,-153909,-29565,72834,729917,-23902,-597056
327493,1177027,-295257,-26213,158352,1150115,156008,-597010
553111,809684,-312095,-22969,-92687,793320,108789,-596674
250861,546480,-88297,-31825,-11199,542541,5186,-596456
335785,538851,-135150,-17263,-87657,528821,21006,-595937
418957,449899,-178815,-30116,-187687,448361,34658,-595901
286449,463052,36812,-23248,92115,458096,-108199,-595702
353804,382369,-785,-21247,-4320,379168,-95289,-595607
528747,818110,-158045,-29653,110333,804381,-12335,-595329
436332,978623,-273717,-21943,65274,956312,108635,-595208
451168,793368,-197269,-28143,36789,779788,41224,-594685
475578,1212970,-514100,-19058,-87946,1181773,297307,-594465
520079,681878,-187295,-20511,-15865,668605,14267,-594393
559503,1030282,-279924,-19925,94599,1005410,80381,-594170
549580,1031663,-320335,-30716,52433,1011444,116579,-593664
239876,719038,-65140,-34241,146316,710532,-11036,-593602
499476,372241,-171356,-21806,-212243,369613,6639,-593302
401559,1213816,-574981,-22759,-183228,1184202,367858,-593203
154738,1010272,-304589,-20349,8884,986237,210591,-593125
335891,596878,-86671,-32622,31553,591645,-19219,-592951
418857,974719,-185253,-33033,181298,957363,40023,-592723
480879,645988,-128729,-25608,32953,636102,-23662,-592705
329474,972501,-372941,-25960,-87405,952138,219882,-592389
182613,739570,-131467,-31281,55867,729107,59487,-592105
530577,695482,-345057,-27834,-218348,684954,142230,-591424
194877,654278,-282094,-24088,-210381,643461,181055,-590504
488114,690504,-265404,-33869,-113925,682766,87700,-590492
301714,458571,25052,-26129,75768,455014,-102587,-590067
557753,749129,-84114,-20987,180902,733873,-81501,-590015
177410,404549,-108197,-32503,-156322,405526,41604,-590007
473544,811687,-205512,-22054,30936,794860,41991,-589857
538702,954287,-414315,-30716,-125321,936587,197452,-589612
509311,989821,-258192,-30704,116311,970959,75972,-589594
249249,375270,167904,-26250,202664,374479,-206807,-589563
491425,968049,-183991,-30594,185725,949848,19298,-589342
246389,876774,-325339,-25143,-93288,859172,202943,-589281
162313,744883,-181172,-22097,-16000,730249,106205,-589262
432959,915941,-242492,-31328,69613,899756,83659,-588966
365644,989242,-161493,-21909,213050,966570,34752,-588797
228651,859645,-101408,-31234,187318,845253,22080,-588698
515852,1194039,-323326,-27757,168710,1167245,128204,-588582
278977,967004,-132241,-21799,213308,945009,33998,-588407
521010,774045,-225686,-25246,-3228,759833,45848,-588372
244478,665922,-266075,-28637,-165709,656706,154323,-588265
415019,852364,-362975,-26189,-151516,836012,188422,-588060
548097,494718,-244659,-25564,-220595,489739,54233,-587972
423505,677079,-283820,-24112,-159374,665530,120490,-587706
267688,781832,-53195,-28863,201595,768941,-28481,-587630
195484,713717,-125135,-18277,29783,698435,50747,-587290
437433,415508,-178895,-24547,-193985,412665,29714,-586438
449540,1168091,-263210,-28056,217287,1142273,96341,-586432
541176,552689,-152220,-16887,-61973,542045,-20536,-586192
313324,1121379,-415230,-26431,-34536,1096373,259326,-586149
223995,605675,-156979,-30818,-58821,599371,69420,-586051
182761,476213,-87462,-17266,-80431,468224,22961,-586014
202075,810654,-60514,-28036,199025,796464,-4621,-585531
336595,721559,-131906,-22752,63396,707970,18096,-585523
402623,614493,-309918,-22731,-232355,604381,147792,-585496
394949,1187642,-335925,-17185,115766,1156454,171436,-585426
379453,799690,-288791,-18741,-82747,781811,136557,-585392
517946,881923,-331173,-22435,-67627,862975,134143,-584911
293729,700986,-200277,-19049,-51240,686454,86411,-584887
521682,1029300,-214272,-29807,199487,1008762,36201,-584853
299519,1168695,-278403,-29241,187244,1143372,149619,-584592
262096,574196,-207827,-23167,-158724,565586,101248,-584484
507599,1048132,-456187,-25069,-110830,1024918,240605,-584215
415683,420660,17889,-32127,63139,420949,-127552,-584208
327653,581570,-205952,-17549,-144321,570274,81917,-584195
367704,1170780,-383435,-33243,49835,1147132,218217,-584177
314031,777564,-202985,-25985,2889,763559,83151,-584070
480048,907746,-339692,-23315,-60941,888340,151484,-583630
440827,888220,-231122,-29231,67246,872025,72098,-583549
286276,1112263,-311117,-17187,83557,1083530,180335,-582572
245711,434361,-96554,-17346,-102912,427769,13430,-582261
158676,981786,-282699,-32658,22053,964036,191373,-582040
503369,797013,-286783,-27460,-65687,783016,101290,-582030
326130,623344,-162985,-29688,-43320,615972,46703,-581594
242942,1212353,-490029,-33225,-71072,1187343,340431,-581213
368206,463979,-201117,-20930,-215212,457983,66911,-580390
167217,536205,17583,-20577,108899,527704,-59923,-580165
369757,917724,-332012,-28398,-56038,900206,175023,-579988
480088,714130,-327190,-16853,-175580,698215,141107,-579852
332374,862078,-88614,-20209,224860,842807,-16655,-579580
342541,661582,-110940,-23138,47973,650113,-900,-579228
452822,700734,-214035,-23178,-47609,688009,54678,-579136
534143,408029,-104436,-24408,-87675,405369,-58249,-578661
524920,554417,-240936,-31387,-166358,550029,57431,-578573
429060,451846,-117651,-24286,-102512,447707,-18796,-578022
226105,1180925,-266894,-26165,187977,1153865,159984,-577997
208973,781300,-112469,-19670,117274,764423,36587,-577886
547311,894528,-354793,-24645,-73997,876131,145765,-577772
370137,815151,-74494,-18790,217183,796790,-38602,-577765
208604,661109,-74204,-23106,82301,649642,4960,-577226
436688,516881,-249318,-24655,-209731,510784,88307,-577020
340332,890014,-227995,-27602,59466,873051,96756,-576245
144675,611907,-249275,-17925,-191900,599787,167456,-575919
297634,658045,-162835,-27692,-24932,648674,54307,-575828
221386,1218665,-322507,-29322,151402,1191751,207375,-575743
257408,866589,-210475,-19400,58125,846819,104715,-575339
538645,387079,-178968,-25118,-206153,385410,2329,-574938
567142,941154,-224916,-28908,127852,923095,32700,-574881
241316,808581,-160640,-22516,78896,792056,67758,-574637
295120,532562,20331,-27421,132908,527159,-96885,-574544
433881,1052356,-362682,-28451,12140,1030478,183065,-574385
451399,958093,-169741,-19662,196247,935458,18336,-574286
241527,885041,-214009,-22081,47345,865837,111952,-574223
318124,850534,-209061,-31835,51444,836700,87078,-573797
190514,442686,61025,-24167,110841,438793,-102261,-573765
313314,717061,-218585,-19630,-54445,702260,96280,-573705
507032,974322,-164441,-27698,226263,954656,-1144,-573342
179404,992776,-263332,-20158,63110,969227,169694,-573326
408836,670043,-19153,-18026,190770,656074,-94983,-573188
300446,736851,-79918,-16805,143102,720175,-15207,-573182
220554,805574,-261515,-26519,-65461,790889,157029,-572913
547622,478312,-254741,-21529,-238230,472110,62722,-572437
476859,755865,-245543,-24874,-38430,742082,74284,-572314
411067,571395,-288731,-29417,-231558,565597,127934,-572066
284234,1088452,-378603,-31646,3364,1066789,236845,-571586
458349,970739,-340611,-23504,-14689,949364,158129,-571285
291016,604585,-1611,-23561,155726,595157,-77579,-570489
278247,805743,-171325,-29084,73131,792169,66604,-570254
274858,995595,-268038,-18959,65631,971432,147712,-569799
473959,592562,-83011,-25795,70833,584498,-59694,-569633
301856,1123315,-377266,-31790,32445,1100579,230958,-569134
545113,1085917,-372261,-19396,35114,1059004,160844,-568699
334464,582524,-21496,-20812,124119,572617,-72872,-568377
460483,979284,-385175,-27249,-71243,959261,194501,-568084
330573,1090451,-394994,-22614,-29470,1064791,237870,-567934
490722,957925,-393167,-17876,-92026,934518,192928,-567856
319000,516959,-11122,-33481,87001,514702,-77280,-567629
178088,888022,-142434,-20818,151125,868171,69808,-567487
290470,547274,45470,-33154,185524,543887,-116467,-567475
222640,849481,-280984,-31267,-45496,835433,172606,-566450
402253,834802,-146967,-18060,145373,815484,12780,-566344
345321,693934,-35959,-29063,185954,683992,-63824,-566148
212665,396521,53459,-32387,75564,397709,-101994,-565812
437882,511848,-203917,-24207,-156644,505720,50339,-565719
381603,934476,-170329,-24457,172940,914697,37750,-565566
384906,552558,-252825,-28452,-203486,546953,105257,-565538
369483,1038605,-529056,-34107,-222624,1019636,338477,-565416
379417,1192996,-357028,-25592,121265,1165294,193145,-565270
354897,945294,-290286,-18736,14402,922672,144455,-565193
236379,1120174,-273109,-28993,161062,1096324,162351,-565174
146311,490344,-129833,-19303,-130629,482782,67976,-565137
171989,489220,50391,-20551,125911,482238,-88420,-564883
152671,938148,-106004,-29804,235333,920577,46495,-564644
304761,428858,-190527,-31048,-205036,428410,75335,-564622
225400,566047,-61978,-24374,46861,558227,-9732,-564553
159946,798773,-247070,-32038,-46536,786712,161487,-564475
247876,401989,-125537,-19640,-155739,397451,36873,-563483
324021,652325,-49732,-25892,135489,642357,-46629,-563229
445578,374506,116445,-20696,172359,371322,-217377,-563152
538414,634771,-93563,-26189,98311,625504,-68422,-563129
516240,977010,-203872,-21363,188440,954499,29054,-562866
555854,571298,-54861,-30335,94068,565902,-105241,-562795
189786,614737,-275571,-24912,-208737,605566,177027,-562642
463703,733883,-224793,-27799,-17887,722090,60647,-562576
331310,529546,32538,-18955,148589,520556,-116820,-561650
207032,1116749,-482526,-33878,-114501,1095136,343947,-561347
314833,619352,-269586,-32058,-177370,613141,138156,-561163
530428,884317,-290378,-31831,10156,869380,96933,-561104
502908,989351,-431761,-26091,-118942,968496,221624,-560856
299393,673934,-193432,-25977,-42959,663299,79199,-560376
259104,697059,-82340,-27230,108898,686217,-1989,-560337
546481,1084630,-242257,-19426,210269,1057771,52680,-560185
483280,1001091,-205438,-32564,192147,982672,39290,-560075
421148,870939,-203261,-28137,100095,854830,54333,-559301
230284,450506,-128994,-20413,-135131,444724,44510,-558897
344505,688652,-337057,-30943,-210947,679700,186054,-558153
357329,404470,-173338,-20757,-198490,400337,46828,-557934
207314,898508,-274685,-19474,1385,877731,171539,-557717
236871,511150,-31675,-25082,58556,505425,-37968,-557309
373185,793410,-155612,-24676,95237,778319,27830,-557295
319911,851033,-335958,-29522,-99733,836175,191811,-557264
489386,677666,-352103,-26916,-218737,667319,159242,-557229
471904,544160,-230783,-26339,-154260,537908,63390,-557051
192561,1112109,-249883,-31099,180047,1089438,154976,-556819
541387,591696,-108508,-30167,54776,585563,-56837,-556771
169086,1144613,-288735,-28211,144204,1119626,193555,-556715
360631,521291,-213589,-29520,-170267,517169,79307,-556512
448408,683461,-141436,-17043,50122,668627,-4321,-556293
184465,550452,-229187,-33540,-190827,547130,140010,-555909
533863,381037,-58865,-32453,-35430,382758,-95958,-555807
566429,983244,-416812,-22561,-78714,961052,192004,-555787
275064,803915,-184572,-33722,70461,792420,78450,-555306
537509,664036,-248125,-29054,-88606,655064,59979,-554609
506291,616204,-305486,-26559,-197563,607702,116005,-554592
562915,472570,-130428,-17534,-66172,464816,-44499,-554184
172669,415074,139065,-24699,204300,412311,-162129,-553899
535695,543832,-248202,-23978,-167471,536563,60535,-553815
400522,1055307,-266214,-26074,142792,1032297,112124,-553628
171690,991599,-255082,-31795,87027,973154,164945,-553571
248874,737782,-32225,-27380,217259,725679,-40767,-552879
215600,937527,-219296,-23881,98181,917397,123367,-552789
557399,560915,-111529,-28621,25178,555111,-58674,-552560
193645,819548,-271412,-25181,-63519,803826,172532,-551884
271403,488244,-72636,-30237,-8117,485510,-13369,-551879
320580,881804,-332984,-19680,-89154,861660,189164,-550814
455095,649047,-58969,-28993,150134,640535,-74513,-550610
446829,647558,-102167,-23251,82275,636596,-36454,-550274
181322,508381,29370,-28261,128590,504131,-73521,-550167
221862,1168207,-330095,-23429,123084,1140370,213537,-550150
249869,679510,-346103,-29970,-238759,670432,219216,-550108
334854,679164,-88614,-30351,112369,670263,-17327,-549948
328853,519971,-167056,-24790,-104852,513833,49341,-549643
269235,1072625,-357042,-26333,26427,1049164,223035,-549408
201475,1084869,-404740,-17493,-54700,1057161,280958,-549328
267807,1061219,-381124,-28658,-16694,1039142,243390,-549226
180732,967026,-213709,-31725,139012,949351,128189,-549111
218257,851097,-293148,-24379,-53714,833999,183881,-549018
403173,700176,-227261,-25242,-46413,688366,79107,-548817
418566,632758,-292061,-20835,-187180,621226,128662,-548537
506050,601015,-17106,-34171,174641,596322,-123041,-548223
299989,402768,-18633,-30613,517,402981,-65898,-548014
522022,839959,-349952,-33972,-98534,827399,148608,-547790
176949,877892,-211418,-29235,62891,862035,127315,-547656
162070,790632,-59228,-16769,198852,772189,5161,-547599
248948,932151,-266338,-33545,53449,916404,153328,-547277
493547,1056995,-266666,-20188,153443,1031368,87273,-547268
210082,735793,-104089,-29304,119215,724593,29338,-547115
476321,479418,-239607,-16901,-217436,471165,69508,-546956
378086,712997,-148095,-28121,72059,702024,20269,-546204
270670,971393,-239549,-22144,106473,949404,125226,-545698
326965,816898,-215501,-24506,39475,800968,90021,-545578
516545,652533,-29984,-31960,204951,645199,-115208,-545185
410573,561111,-39289,-18084,99433,550713,-78758,-544965
301298,1212130,-399650,-21838,70743,1182170,249669,-544943
320050,884024,-110799,-23962,219679,865672,5083,-544745
276716,1161183,-569541,-20865,-193440,1132458,397201,-544606
246547,1098041,-370642,-31025,9714,1075796,240463,-544377
294416,877602,-256679,-25780,24526,860251,132990,-544195
271768,854487,-326179,-34120,-89154,841518,196758,-544075
215635,593442,-110761,-28665,13782,586598,33365,-544018
312317,1173216,-251806,-16893,234404,1142371,124095,-543903
438117,843299,-236884,-27669,46525,827887,77610,-543766
243341,451931,-154988,-29217,-155959,449935,62523,-543710
345890,375983,-12508,-20749,-4328,372774,-83423,-543133
337598,400948,-180730,-28464,-195180,400284,58307,-542894
191100,444606,16685,-23596,71716,440402,-65654,-542849
306515,840319,-430225,-24577,-226288,823657,273605,-542510
465783,791435,-261671,-27345,-14853,777570,90661,-542425
174410,620177,-22502,-28593,142187,612431,-28637,-541884
554964,1073983,-562958,-22678,-210510,1048887,316290,-541580
144186,793082,-254433,-18663,-54158,775385,171865,-541475
338131,1188952,-390579,-26178,75084,1161636,232160,-541393
449953,576590,-36579,-29746,125687,570766,-91683,-541062
445744,470885,-79234,-33822,-2321,470276,-55174,-540978
342622,456786,-34509,-17324,31981,449455,-64295,-540855
288236,691993,-214286,-23835,-58056,679838,99516,-540846
532696,678796,-176474,-24592,28226,667400,1874,-540757
565238,471632,-246124,-34111,-208764,471125,50800,-540638
205379,556343,54220,-28242,202490,550523,-100648,-539226
466796,517230,34508,-32697,187396,514623,-155192,-539221
462265,1055737,-247247,-32826,189439,1035653,79654,-539087
511841,912945,-191573,-20299,172003,892057,20049,-538489
470755,1182556,-288937,-27851,221908,1156176,111919,-538355
476771,651882,-286082,-21384,-146704,639966,107921,-538276
454316,1062522,-307989,-29279,117307,1040673,132174,-538022
429731,1014740,-222074,-34233,189995,996603,67604,-537930
209203,911775,-299654,-20816,-17086,891150,191730,-537864
358121,517160,-137360,-21685,-55963,509761,16782,-537313
483760,958564,-285726,-31252,70923,940959,105731,-536781
200711,794419,-226309,-21556,-5815,777937,133218,-536452
449977,912359,-341197,-22131,-37751,892288,160886,-536238
514802,1165550,-330185,-27664,174564,1139644,134177,-536092
565872,708187,-134307,-25202,107414,696099,-42085,-536023
526797,1165500,-436412,-34320,30944,1142492,219003,-535960
319123,709399,-138483,-17104,63703,693747,28288,-535051
539635,540255,-306927,-27328,-236115,534561,108158,-534473
190882,464316,83232,-32624,187581,463400,-120773,-534308
345048,720018,-197532,-25263,9928,707572,70219,-533604
159307,548966,-253693,-26637,-210773,542687,167152,-533552
312826,1174304,-383054,-30662,81956,1149417,232782,-533392
452340,794871,-271339,-25891,-18540,780261,102322,-533088
144814,463375,-54203,-20294,-14565,457122,5674,-532963
440340,793796,-264809,-34061,-5342,782777,100161,-532898
187843,507246,-210458,-27909,-180152,502879,123565,-532813
442274,785240,-108443,-28708,188787,772170,-30015,-532649
524168,569517,-16177,-30166,165245,564105,-128724,-532296
169646,743571,-203550,-34102,-15042,734207,122772,-532176
244978,438846,-201357,-20511,-222629,433486,100526,-532116
176594,714588,-270569,-20931,-116725,700433,176456,-531920
267842,529162,-96130,-22451,-12357,521707,7077,-531748
268023,937251,-274552,-27945,43675,918900,154967,-531097
471210,612209,-125609,-27077,47418,604063,-23628,-530815
156464,804721,-121916,-22968,138705,788518,58659,-530765
365268,532482,-138216,-21150,-37887,524352,15553,-530765
551480,1132193,-295884,-17445,188881,1102924,95790,-530699
534986,451536,-108545,-31989,-36037,450760,-55070,-530540
454565,748594,-82879,-25856,188901,735476,-54544,-529643
311858,1046102,-265025,-16921,132076,1019407,135180,-529588
211610,803420,-213266,-17759,17122,784993,119448,-529359
418836,647646,-138749,-27799,46755,638661,1470,-528939
509780,1073427,-496768,-19544,-117076,1046985,273661,-528607
329044,659952,-342372,-34069,-223954,653295,194653,-528395
282772,681591,-72733,-25467,131510,670485,-16371,-528363
389787,536811,51948,-27801,210884,531435,-148771,-528321
398733,936504,-282151,-30202,60091,919159,125823,-528078
480354,971133,-276568,-20929,95541,948624,99061,-527839
497253,677566,-226979,-30644,-35786,668844,53362,-527067
366894,1058495,-214501,-23933,233410,1034449,78364,-526405
437802,1057771,-330360,-29953,83147,1036370,155202,-526313
566638,577678,-115022,-19283,52044,567264,-58283,-526165
376678,1148288,-504768,-28370,-96158,1123250,316388,-526155
320156,700104,-29780,-22028,207963,686898,-62123,-526146
534291,1116816,-353684,-32288,109590,1094509,148376,-526099
341340,908065,-143964,-27115,212511,890302,26808,-525968
517836,934118,-236310,-22454,138383,913478,55517,-525809
250200,1206356,-375465,-17654,106260,1174763,243472,-525588
241940,738053,-104830,-20487,126021,722941,21314,-525345
300810,764753,-152050,-24431,97281,750488,44503,-525259
412105,407187,53250,-16853,125653,401265,-155902,-525033
235226,456702,-234030,-30925,-237219,455294,130261,-524739
520658,386415,-169302,-17068,-171431,381264,-809,-524521
150296,977500,-266254,-24676,71450,956415,180010,-524354
231645,861523,-301049,-19577,-55979,841994,186801,-523897
383114,1212351,-500648,-18794,-39031,1181059,311226,-523852
535778,1143847,-298325,-32376,206090,1120698,102072,-523758
536549,787882,-247013,-21008,14885,771374,59317,-523403
167759,797649,-120993,-27586,143719,783687,54831,-522966
249082,872192,-291906,-33929,-16415,858564,174492,-522906
527872,588336,-181236,-29213,-27553,581898,7130,-522731
410281,1065416,-316241,-22221,100517,1040400,150958,-522715
497478,888390,-222997,-20905,112047,868565,49999,-522591
453347,1135189,-306162,-26635,175964,1109823,130922,-522266
270735,516416,73771,-20319,216994,508447,-134582,-521879
562620,367635,-217472,-31520,-227945,369386,27753,-521644
433053,559862,-26085,-33567,141871,556245,-95801,-521551
490253,940664,-208050,-29572,176933,922910,39565,-521332
489297,834615,-215266,-20381,90986,816313,45807,-521273
536173,550562,-199418,-23123,-88510,542702,19955,-521165
346481,657369,-2422,-26824,234200,647642,-91946,-521096
353960,619378,-137117,-16966,16488,606597,17709,-521080
567568,396825,-208232,-21485,-191898,393257,18750,-520253
385660,436363,-4038,-22369,76537,431893,-101230,-520168
459959,413377,-99628,-32362,-55498,414005,-42119,-520046
173481,642718,2781,-17015,200031,629199,-49348,-519726
230751,859813,-407578,-34158,-173785,846688,275373,-519602
513621,1131427,-291308,-33971,211659,1109376,102262,-519568
465258,1079935,-536526,-25313,-168027,1055792,318700,-519073
402746,804149,-154118,-31022,139109,791471,18576,-519058
434543,451527,-229847,-23621,-205820,447108,72744,-518649
266959,931190,-199697,-34126,149716,915727,93189,-518390
407224,472824,60324,-25621,196971,468582,-160444,-518265
213604,627557,-13664,-31544,180338,620855,-46592,-518032
565835,1180102,-451971,-25291,37106,1152688,221317,-518004
167850,802587,-222116,-31639,14988,790229,138653,-517134
192654,598740,4955,-23501,165624,589476,-56350,-516704
299315,428646,-94036,-25396,-65132,425745,-3194,-516448
289304,522548,1616,-20840,123562,514607,-79790,-516402
464972,997482,-266904,-23209,140441,975109,95219,-516379
159101,509293,-214040,-20618,-185909,501686,134329,-515826
468373,866114,-157114,-18470,187965,845955,3264,-515778
229520,408778,-35972,-20192,-16668,404258,-32412,-515736
537940,459094,-252328,-28526,-211918,456564,63347,-515222
262951,419979,-12671,-29614,30951,419196,-60798,-514997
202148,484327,-80882,-33238,-6128,483027,12248,-514834
181042,460750,106211,-30830,212328,459168,-137158,-514699
407678,954143,-195196,-18847,182026,931281,51298,-514639
187202,1044121,-387715,-33727,-34097,1024807,270712,-514552
326403,529334,-247334,-20136,-185014,520865,116568,-514277
422164,567423,-255283,-22422,-154534,558709,97191,-514167
489475,1044382,-294076,-16914,125212,1017741,111105,-513501
339582,665393,-109346,-27928,92763,655885,-1419,-512785
362464,876838,-319645,-25688,-33844,859471,166746,-512780
