x_0,x_1,x_2,x_3,y
1595908,16359,-6734,492757,9787
1405365,-20434,-4812,534056,9808
873246,8213,-16680,271338,9812
1052816,149721,-2739,424896,9870
1116916,-156514,-9562,213377,9887
1397038,63905,-4594,463477,9936
1353309,226142,-13232,279962,10165
917078,36658,-9741,488168,10211
1494523,-171256,-1737,345451,10253
1511242,49263,-10309,70584,10282
1684509,35032,-8712,-87097,10316
1041530,117820,-4920,-93489,10346
807668,-87193,-6251,365770,10357
823441,152382,-1066,439833,10374
1270019,-17467,-1604,599412,10406
1255782,41067,-12844,44135,10510
1155732,144270,-17529,194544,10516
1031714,-93081,-2957,496382,10552
1669060,25605,-15916,484932,10575
840362,167317,-5955,360048,10593
1384226,-205937,-3123,514462,10635
1721798,1949,-2597,520965,10737
1153200,-97182,-13978,337544,10806
1128534,78354,-7779,174811,10828
1104058,-126394,-5859,381264,10847
1149328,-85603,-2202,195831,10957
1283734,11255,-5201,231981,10968
1675775,63936,-16919,512856,11051
859822,48287,-5811,332990,11101
768014,47360,-14902,237373,11131
1265756,36117,-2210,318736,11172
1321908,79848,-17635,178952,11179
1595117,-10692,-3056,637797,11203
1661582,-52206,-7927,461688,11373
904367,25058,-15721,127490,11470
1506411,-79482,-16843,473712,11471
1694764,116652,-1934,62873,11528
774798,-41193,-5361,184133,11572
1297222,20971,-166,390081,11647
1306156,-102860,-7463,36758,11750
1270687,56668,-231,344118,11817
1188997,40806,-14562,214542,11825
1694235,16576,-13893,519311,11878
997846,47179,-10631,330798,11897
870413,155780,-869,146971,11926
1733634,85491,-14690,405394,11997
1282250,241493,-2071,170930,12042
1484213,16962,-10417,-66146,12157
826851,-40934,-8386,-132,12198
1441935,53006,-7201,240140,12200
990395,90124,-17828,55298,12239
1614298,-68106,-7388,460054,12347
1021157,-104051,-2029,305141,12373
947723,47098,-2510,166580,12379
1565387,153998,-7685,16413,12443
961731,-116967,-16120,444449,12482
1558616,-156826,-8896,406204,12485
1563459,-82627,-1918,321394,12487
1511122,181236,-7218,89843,12495
898257,74466,-15889,247602,12562
1055794,68308,-1511,361538,12576
1375496,-37976,-3864,35816,12580
1050559,29987,-6485,-65081,12635
1175542,-23648,-6159,520902,12646
1439952,126418,-2725,-104993,12653
1691421,65385,-10365,138974,12691
828884,-36996,-8523,293238,12691
1169864,-3015,-16547,364900,12706
1733534,44225,-2004,546134,12794
1647476,-28043,-12999,453498,12830
818678,-7331,-11682,358734,12952
1067886,5665,-3866,103360,13206
1425498,57959,-1562,590092,13239
1349966,91590,-11802,299026,13256
1312470,146349,-17483,535099,13336
1254915,-76523,-14481,108461,13571
1070553,131152,-12013,67937,13633
795430,23903,-4802,259355,13662
1537947,161749,-15154,216123,13685
1248816,-11410,-7689,213014,13700
1517839,-208329,-10326,70676,13708
1185523,-44985,-17073,-61816,13775
1037489,-19621,-15675,342940,13817
1270839,71641,-11080,270081,13834
1356069,-33869,-9936,223767,13835
861496,211306,-10507,276085,13863
928210,82838,-17157,-32129,13892
1122848,-4369,-17106,-37232,13911
1123627,9655,-17439,-45877,13938
1021391,267698,-4980,447712,13987
1161434,173335,-8941,94680,14013
1629420,-113591,-6730,73943,14064
1088400,-96693,-2897,-88567,14217
1210553,-167397,-7374,542906,14335
854949,-111175,-14060,426427,14349
764808,40539,-11276,199377,14360
828477,145220,-18137,34304,14367
1023697,-97136,-4560,14147,14416
885936,-94365,-1343,149483,14440
1020837,59298,-3221,298262,14477
1737587,59413,-3986,415226,14582
1068272,-68491,-1942,-100446,14596
1546693,197385,-1411,272084,14618
1332727,16970,-10636,142280,14639
1497478,51922,-8327,-100266,14707
891720,-169155,-16889,-9297,14803
1022072,-97631,-672,-19781,14804
804539,261297,-14113,122635,14841
1332230,41845,-3717,148975,14926
1259910,86186,-11470,274489,14941
1505536,-80875,-1958,239189,15062
1144208,52458,-6031,51117,15076
750269,49068,-7513,489652,15108
1359024,-72335,-164,651185,15116
1271530,46971,-14349,-29355,15158
803154,-65826,-13301,401551,15192
1310893,212178,-12617,48768,15307
1730214,254865,-8401,337156,15315
865420,170028,-9591,70714,15316
1079152,5067,-13770,-112544,15556
1481485,197044,-689,412884,15579
757616,-242113,-14581,192146,15626
1250582,224790,-9030,44635,15677
1637089,106413,-16946,226955,15678
867847,86320,-2425,-120839,15819
875102,175243,-16531,39303,15820
1637290,-196518,-6820,30086,16009
1344613,55691,-13802,101006,16021
1616666,273821,-7736,622047,16031
1363739,-102943,-4117,429701,16112
1638653,-65298,-5356,512995,16208
1701978,-207568,-17332,314685,16341
788661,155745,-7811,230660,16417
1571892,107603,-4051,375108,16433
1585558,69091,-11098,410442,16448
1377498,16975,-3566,500040,16490
1100733,227869,-11299,174190,16511
865277,20924,-9165,65894,16574
1476435,87566,-6384,10630,16619
887695,278667,-10393,214951,16634
748449,12300,-17488,358146,16681
1554054,13480,-12694,634200,16747
1462647,228140,-18148,313055,16919
1699016,87133,-114,294829,17024
1020596,213351,-2094,-129755,17141
1383648,233014,-2549,128491,17144
1422485,131428,-10065,641146,17227
1415637,47382,-7562,89191,17228
1671460,22811,-299,366566,17283
766615,-38891,-8551,-10771,17394
1595465,115857,-6145,526898,17518
1601660,239583,-15552,164887,17546
1342806,-5032,-2152,384109,17628
1591688,-144008,-1580,547886,17637
1506585,-105098,-7966,175632,17736
779930,2476,-16546,668298,17773
1562638,-72818,-2057,445562,17783
1246788,-106865,-7146,-5032,17789
775454,39296,-7034,-69617,17793
1213456,-91455,-15386,312260,17813
1421149,64996,-13211,351909,17872
1233331,47332,-11109,580563,17890
957232,94841,-3960,373956,17929
1474769,105970,360,52796,17960
1330501,-109752,-8343,247238,18000
1627063,-64670,-8215,392918,18122
1417330,141184,-12003,177552,18279
1071799,10964,-12092,236101,18304
1362535,155024,-15807,143647,18402
1260244,70781,-3215,290558,18465
1227140,-37388,248,545044,18576
1734408,134246,-12398,292647,18586
1164714,118919,-7301,10705,18618
903509,199345,-5466,291946,18647
907961,87534,-12599,359704,18699
1155432,-22210,-2971,5007,18755
1284516,98467,-16691,50128,18766
1019262,78483,-14750,126870,18791
1703365,-84150,-15147,421994,18807
1510867,25355,-13423,126469,18836
1191042,-14103,-227,463967,18872
1087192,-98415,-14694,307319,18889
814320,181365,-7698,-47246,18956
1210791,66507,-5129,-44620,18963
990506,139537,-12503,529386,18996
1253344,-22467,-8696,13703,19015
1550047,14508,-6214,498674,19036
1668041,146946,-15582,585389,19066
1452308,-68588,-16654,125532,19089
870034,57074,-6242,606835,19131
1643126,-80482,-6052,377438,19181
1459613,5282,-11572,600439,19312
897896,-84981,-3863,-66962,19334
785557,126706,-6351,61973,19347
1547887,208060,-12378,214255,19372
872575,101650,-1098,135710,19456
890092,-109266,102,342160,19493
831410,59122,-12055,264256,19496
1135504,173992,-8786,579292,19514
843816,-257503,-6511,276140,19567
1382372,323520,-15017,644210,19719
1487192,38781,-6111,226847,19751
1177376,180885,-9286,-70908,19885
1315368,60316,-3520,211815,19895
1223736,243019,-864,39842,19908
869620,24275,-2020,379947,19983
1546056,-187837,-10269,432438,20102
1110422,174125,-8741,115215,20113
949572,119278,-9186,200255,20160
821288,185302,-10825,161653,20205
1235237,-28609,-5429,548600,20282
1261648,-183306,-9082,141098,20282
1431003,-90334,-5760,277391,20314
1420556,-97824,-12229,602007,20428
1637425,-211730,-10315,649959,20443
874634,55126,-15348,-113047,20495
1715757,-103580,-17407,-114194,20498
1174201,-54055,-13383,547935,20506
868703,286630,-14343,256612,20559
1449322,-95025,-5173,194006,20623
1355376,-43532,-12829,118175,20648
1570870,-48306,-15690,729,20679
1046098,112557,-17534,-58716,20966
788323,68173,-7284,52434,21066
1705244,-130361,-16291,209343,21096
1301099,129970,-4051,11806,21105
961530,-45396,-3771,-83940,21125
1399408,-80961,-3395,599262,21128
1474628,174488,-12079,633581,21181
1330686,231844,-2045,-92470,21203
1184935,59820,-14526,95080,21308
1039917,59943,-2865,117523,21330
1043578,-160282,-47,434057,21503
876306,47233,-15583,-69645,21514
1292635,158557,-6248,228715,21526
999362,117083,-15616,200829,21537
1595614,68611,-4697,-88730,21555
1692665,70207,-16975,540650,21584
1247154,241817,-7124,191918,21659
1133859,67492,-10756,652712,21775
1613564,-162,-222,375212,21874
1085551,-4521,-10499,36986,21928
982390,191768,-15354,111614,21970
1260727,306461,-2121,284553,22022
1506492,-176012,-11970,182531,22232
920523,-159582,-5049,35203,22315
981688,-75186,-17592,138703,22373
1005530,249771,-7865,-49034,22379
1278607,-31265,-5808,124661,22400
897748,-111584,-5034,513109,22450
1249735,222223,-2929,243657,22461
1327707,-6600,-1196,313010,22479
1284373,-95870,-3559,431623,22492
859725,45544,-5334,-122635,22567
1328014,191423,-49,291863,22571
1109677,-80208,-3234,376567,22580
1519332,-132413,54,614917,22610
1062488,-44702,-11480,-18997,22654
1456974,202211,-9191,423567,22686
975465,-30676,-3765,352145,22752
912067,74922,-16525,87993,22788
1236561,173008,-4145,490871,22838
1647433,42286,-15175,140852,22858
1515495,150719,-3876,645632,22859
1050520,113692,-16200,461207,22863
772338,-118477,-4212,-70381,22915
1591987,138938,-16799,35286,23061
921841,142441,-6195,138489,23094
1624831,-260182,-15142,123825,23096
1385963,112195,-10581,340523,23168
1677615,67971,-2366,517264,23176
1133101,18205,-15585,307411,23193
1563698,207630,-13530,432399,23281
1000046,252655,-6010,395679,23356
1449704,-84511,-10630,334318,23377
1053231,-231784,-10847,395176,23453
1042078,72310,-5274,121641,23482
1509298,-247525,-6312,213224,23488
883249,177520,-2697,161524,23494
1191747,-1848,-8344,346368,23496
933674,-83786,-17898,251522,23640
1534803,-18690,-12077,259954,23772
1107471,139370,-8741,32476,23795
1218321,191263,-1432,221061,23803
1519964,286651,-14007,614049,23809
791914,89569,-13374,-58834,23863
1422207,113228,-16590,3630,23936
1004108,59540,-2348,587581,23936
1136234,-161364,-4630,-26989,23973
1127839,-1569,-17520,520446,24093
1318080,-55111,-10881,298041,24120
766905,19973,-14830,431478,24167
971695,-40372,-3750,268242,24172
983222,224219,-17023,83961,24275
1176389,-41281,-16162,241318,24328
1054500,-86666,-12404,117000,24581
1315591,110937,-10239,313587,24596
1311422,-30346,-15238,271149,24606
780809,-25854,-12945,-17781,24651
872520,31391,-13990,202220,24714
1432347,27403,-12086,160173,24943
1588942,49818,-8874,371064,24944
1465055,-81515,-13268,138690,24946
1686300,-28560,-11088,258449,24962
838050,174139,-15486,534852,24968
1169333,74012,-4207,595302,24981
805373,173622,-12359,286808,24992
1210642,139076,-11183,273217,24998
1460818,45869,-4739,241956,25006
1197924,-226566,-11237,530927,25102
1213450,6716,-3368,629492,25238
1557733,112277,-1385,360376,25314
1433104,242710,-8246,-4536,25379
1476539,44346,-8693,357417,25392
1277592,79069,-9532,22179,25416
958196,-66449,-12249,238021,25630
1012126,154443,-15785,312022,25647
931860,-210727,-12197,22615,25852
1357323,-32867,-8350,622019,25962
1104037,95931,-7994,350689,25970
1542279,169357,-4600,154208,25991
993378,-66322,-2156,551312,26000
1227954,8403,-3878,191695,26280
760529,104641,-16499,310687,26338
1366947,-133544,-2122,257954,26396
1519673,114574,-15059,144337,26460
1319972,139872,-16027,517924,26605
905859,-89099,-13848,91185,26741
1253258,-117913,-15827,106104,26756
1010451,-49093,-1922,441778,26783
754125,-154610,-2404,588470,26816
1393341,239673,29,368466,26825
1520511,-22596,-17394,183154,26826
1117220,47364,-17417,175117,26843
1137984,-134182,-4144,-19021,26924
1165431,-40380,-12986,333530,26950
1005706,102277,-11691,324298,27014
819837,27119,-15160,339916,27111
1518233,25548,-4203,123290,27113
1618817,88294,-11332,308242,27153
1576098,141499,-17471,40044,27165
1676891,267148,-7348,359313,27269
828507,67244,-8298,63943,27313
788985,155992,-8483,361519,27393
1356671,-43032,-7029,30424,27425
965131,37975,-6741,446473,27502
922946,-128880,-14232,-58337,27527
757150,92004,-1405,444692,27609
1030809,146052,-5737,92689,27632
1539938,127153,-1209,134680,27928
1148327,-129926,-3827,-82274,28026
1588782,117609,-13033,332516,28182
1640790,141113,-7591,292785,28191
872063,-89385,-8526,-54572,28220
861086,239874,-14560,246176,28286
927369,131480,-1778,-82877,28324
1547629,82481,-8723,190886,28352
1606195,25063,-8617,247221,28393
1609808,62256,-11832,71211,28398
1237223,191099,-6558,137852,28432
1421762,-173191,-3033,-68272,28487
1500687,-78612,-6918,606511,28530
966665,56076,-10822,-40229,28532
1665244,-132036,-17456,287481,28819
785915,94107,-5251,173590,28894
792833,22244,-11216,-67090,28932
1617328,65488,-8330,412070,28987
1000549,95610,-17491,-12758,29038
1091066,321483,-9617,252747,29041
1498584,51759,-6790,503079,29060
1733507,43916,-14294,-83544,29121
901026,-7374,-13600,-113495,29137
1568568,42707,-9565,560285,29139
1711752,169949,-16762,190448,29155
895752,24997,-10303,-115714,29176
891957,-162667,-15467,-43095,29205
1084834,-3606,-15422,671688,29321
1132528,-38390,-2372,172476,29385
791374,141929,-16115,21253,29389
920395,-2754,-15709,204944,29580
786733,175168,-570,-65518,29619
1203867,102092,-12378,375068,29638
897891,1193,-13479,21923,29694
1655307,-28280,-14245,97595,29751
836360,-112672,-3240,224802,29752
940043,217967,-7766,166096,29772
1528523,229215,-5952,308742,29773
1198278,-6608,-4254,234710,29799
811623,132825,-14974,175032,29939
1658156,46106,-15739,-100679,29948
1602999,-25174,-14664,378369,29954
1382672,65812,-6802,370156,30010
1339225,-6781,-1201,2614,30044
1463928,134585,-4185,195947,30146
1531446,6149,-16059,35903,30178
896180,142292,-8836,278662,30249
1283093,68111,-16838,409681,30262
1376156,172624,-6433,-84996,30290
1406133,-23655,-6049,246214,30324
755885,19143,-2719,124261,30383
1272075,22805,-4616,44024,30475
902750,-22014,-10028,-57956,30539
1321763,150347,-4987,212516,30649
1470839,-304053,-11122,293322,30654
1252075,57560,-17049,1506,30747
1378108,-31989,-17233,19119,30757
1255713,39686,-1385,261204,30874
1359798,-68833,-2705,458970,30893
1421796,97991,-1324,292279,30935
1494132,49019,-986,320160,30957
1347189,219075,-14746,55482,31001
1245013,55588,-13785,110318,31015
1529335,167441,-15813,135930,31026
1041024,139269,-6310,189935,31176
1266382,105099,-1566,340210,31212
1204579,136306,-5983,521043,31279
1614839,-25192,-14138,388824,31474
1447395,175935,-16243,-61982,31505
1223446,183772,-16009,187587,31523
759621,21933,-653,325475,31528
1173747,19862,-17431,335227,31630
1631239,-6321,-13462,511333,31648
1431222,-46252,-205,296230,31657
1216189,-92236,-14085,39075,31707
959750,-30935,-2592,43001,31708
1196629,151379,-9090,83677,31734
1504129,-96754,-42,453690,31854
1518060,182346,-2982,368955,32025
1110773,-118178,-9408,505211,32113
1071685,-134737,-17979,277664,32135
1342585,64864,-4076,528016,32142
1548792,131120,-14322,-45207,32211
1226631,-77762,-1681,602590,32287
1257807,-54954,-17261,245402,32308
780558,105071,-9246,59796,32317
1439512,51201,-15252,62404,32410
983936,263684,-13019,-81246,32510
1148568,140956,-12636,301337,32600
1461567,63500,-11626,216025,32615
1165369,107204,-3659,452063,32637
1046793,-150541,-2141,-90655,32643
758950,-141462,-8433,573537,32696
1669476,62692,-11648,461640,32759
1435630,-9283,-18177,446997,32763
1314297,126271,-10855,554841,32840
1661136,-106930,-3948,23864,32854
1073117,16470,-15707,3722,33036
1506941,76949,-10240,231254,33052
891285,153642,-9685,-126426,33211
1483418,81877,-7114,53446,33214
762617,47165,-3871,220627,33434
794529,3695,-7581,77175,33566
1251978,29167,-4031,17511,33615
1356098,35991,-2270,219611,33665
1484199,-147524,-15390,218866,33669
950704,-113626,-11348,21238,33728
1189263,-105315,-11887,654860,33829
1673843,-99420,-2253,313842,33840
1297923,119425,-13570,228453,33972
1494735,-29533,-5123,545338,34045
974919,25016,-8509,255968,34069
821649,-83677,-3509,279896,34105
1329098,-27755,-10256,73923,34142
1664931,-47606,-13498,518238,34166
1430682,22104,-15585,441031,34168
1420493,51287,-6103,280345,34299
1338602,45375,-16887,91991,34371
964049,170923,-11268,-32592,34404
1092311,92249,-11883,168918,34499
1621676,9951,-6083,619985,34528
1631238,-42400,-13187,274997,34543
1533386,19963,-11333,250363,34746
852760,35050,-10058,152153,34766
1631706,44776,-8792,26615,34839
1493401,126300,-14608,259966,34861
1542778,44861,-4218,407585,34889
1580394,141454,-6148,631377,34936
772674,170701,-9727,310739,35005
1445054,24182,-5279,648650,35041
1385282,112876,-46,381172,35100
1159611,184659,-14812,297110,35122
1385164,142901,-10233,275905,35324
877067,-219813,-8859,53577,35354
1162722,52774,-6209,364285,35371
1360779,-28646,-3943,142333,35426
1629894,296430,-4082,401103,35532
1559134,129053,-1623,162054,35542
1476309,-84074,-10908,365398,35592
1725178,-216636,-11206,626173,35672
1389331,-233402,-13192,-116175,35683
1013654,89453,-8671,135575,35699
1507112,14317,-11904,485477,35732
767619,28934,-12984,32623,35742
1178936,113110,-14862,416812,35751
1538299,-37898,-6718,466012,35787
1247832,-47483,-13193,243084,35834
1649157,-40036,-18024,58659,35852
1569284,163373,-8900,433399,36142
1413206,45158,-4612,423311,36244
1015780,-44294,-14688,462989,36325
1032234,-77084,-7105,296954,36325
1103616,7386,-12690,-35917,36376
1278763,3187,-11532,222346,36400
1235552,-42760,-17071,396154,36453
1579027,145425,-16323,311421,36471
1291164,-8213,-1431,363525,36497
1559985,30630,-5529,-127884,36540
969123,24321,-9706,-111795,36558
888660,96637,-1895,61570,36599
1432683,112973,-13548,277779,36646
1490174,261973,-7676,-86333,36683
1599479,-26996,-5147,497089,36778
1459413,209810,-17180,222743,36798
1315678,119086,-1684,163926,36838
1591776,367662,-101,61592,36926
1364882,-128622,-8506,506637,36927
1442788,100767,-15400,360349,36942
1312021,178597,-12887,369677,37009
1261470,198737,-3569,527497,37056
1496725,-71553,-15749,229355,37078
818308,89448,-13178,-4376,37121
1663780,154581,-16077,413904,37146
1192218,236693,-13035,154464,37215
876271,94575,-17332,514823,37239
1492532,73928,-17511,205794,37286
1157155,29494,-16233,216984,37310
1153827,-56595,-15177,378868,37334
794562,204091,-310,431083,37456
1621020,-2585,-15803,487251,37580
1693241,57376,-11185,553022,37676
938622,274346,-16078,-41698,37731
1479597,-14312,-7169,269843,37859
1237896,56808,-2056,295290,37909
781383,152394,-2259,-1220,37947
1071775,44482,-144,315800,37964
1552628,220175,-5953,620766,38014
1578991,-59004,-509,504438,38021
1572700,-107581,-10182,75660,38055
1128802,99603,-17274,558922,38158
1380498,-38596,-7462,38843,38177
973801,32490,-7845,166878,38221
1585127,-25833,-4913,12279,38300
1015581,-62154,-6684,3081,38350
832112,198489,-447,12878,38431
851855,-58852,-9089,222637,38537
963266,-231344,518,287250,38657
858573,-33359,-3797,94533,38710
790417,26719,-15902,138341,38714
1630308,-29219,-10711,399584,38982
1011712,254357,-5382,439144,39020
1678519,-1388,-9916,389753,39046
1477473,-18214,-167,367846,39057
1339938,-54408,-977,150471,39098
1216860,65396,-17085,161584,39297
1555686,237243,-12783,286035,39319
1332160,-95154,-10459,156641,39443
972385,-35735,-13775,-77447,39495
1679564,-116421,-4649,440551,39577
1332643,103946,-2290,197472,39706
1704567,-194926,-12811,655690,39729
830152,27104,-17957,200531,39825
1451584,8909,-13159,269045,39844
1203135,205883,-15464,505929,39969
1218759,43700,-7630,255876,39996
1470256,60818,-4286,288007,40009
1292531,-33853,-14690,369205,40045
1099883,135594,-15291,12998,40048
1708327,67413,-17550,670136,40065
830789,-142380,-6196,-87067,40120
1612047,78697,-706,602154,40126
1722172,-42225,-1688,336034,40206
1194185,-6893,-3851,221650,40286
1698507,172710,-7700,198152,40323
874881,-21493,-3789,25990,40328
1390010,-70198,-7386,330293,40339
1363370,-74367,-7048,-36982,40363
1614576,51031,-16406,184023,40393
1121812,293146,-13228,-44491,40456
1722419,155533,352,292897,40502
1158095,78689,-9517,299563,40556
1230465,20234,-17319,274230,40603
1682380,39094,-11976,302605,40698
836539,95061,-732,29440,40723
1110004,95891,-12529,-1036,40815
1577596,28588,-9570,360209,40847
1534911,-113842,-6230,107037,40849
1410511,-14221,-2386,-63354,40914
949788,177494,-14226,156259,40975
1379960,48250,-11828,225609,41212
974343,85100,-6151,112235,41300
1532282,-74249,-4687,191324,41323
1465417,44710,-2312,39318,41341
1171305,-107096,-16407,274890,41413
777276,2195,-16576,236637,41432
1731567,143596,-17296,118006,41543
998952,95001,-4787,385544,41668
1539639,-185320,-8296,138180,41701
1725048,5341,-15870,12686,41740
1530080,-14586,-9066,357105,41747
1531505,33484,-9595,100674,41797
1041450,-100420,-2343,-107804,41802
1000171,-35457,-17717,72739,41810
1265264,144818,-8779,174984,41856
1638138,-88798,-8772,165626,42172
1130318,34516,-14464,57098,42229
1561026,32105,-5497,398124,42266
1250654,-339269,-9287,-71148,42431
1592500,60827,-7102,265009,42440
755534,-113701,-13651,405823,42463
1740004,-69371,-10634,299713,42473
901329,-91913,-5205,149794,42484
1677044,402,-844,328916,42537
1525976,249872,-6445,439485,42549
940737,-152835,-4922,-87709,42646
872532,-5755,-5015,227255,42650
1611655,-77716,-12867,6289,42850
929897,5769,-2168,73768,42900
1639417,242652,-1478,439667,42935
804853,117851,-12501,-20503,42946
1265805,131019,-15455,460840,42961
868520,87909,-5247,311962,42988
1303835,18254,-5289,389421,43040
1531674,-27926,-5107,238122,43065
1521870,15791,-2529,327296,43074
1578195,1782,-10219,610457,43095
1282092,-199006,-16112,195950,43267
1605653,-75333,-4014,353801,43278
1032894,-174380,-10853,533661,43314
1337176,-10466,-1217,471499,43325
1693181,-19906,-14478,211571,43373
1107395,62817,147,455962,43468
1170349,59048,-13980,-42682,43472
995763,-5557,-13724,150808,43613
1559265,118001,-4507,631825,43767
1192289,134286,-16900,390978,43798
1111866,-19352,-3150,356081,44057
1486027,144831,-11647,299519,44116
1538401,134842,-15724,447168,44285
1358606,-2318,-9918,435803,44293
1406928,238156,-6963,162259,44294
1097156,-225112,-5094,259856,44304
1009613,175711,-13867,214654,44365
1605152,80282,-10099,488970,44479
1480352,-21793,-3624,269404,44544
820832,-14050,-17524,412443,44584
856425,7618,-14834,190233,44609
1021609,11688,-6458,337360,44635
952005,38044,-17561,177503,44789
1008143,-150556,-1030,4305,44821
1543397,-193158,-8149,262649,44845
1735787,68416,-16759,233804,44957
1697718,120638,-13330,470968,45066
1034116,142148,-7367,66619,45069
1190381,71049,-17979,31582,45079
788554,324454,-8830,58050,45101
1379933,-9528,-3421,99214,45103
1395613,92238,0,128528,45122
1072620,162544,-14611,441696,45231
1246171,27012,-4833,162901,45330
1460941,276290,-8346,590911,45355
1003972,76142,-5432,217117,45418
1206880,201602,-17537,358371,45421
1069053,-147509,-12993,426129,45503
1453942,14493,-2535,462895,45600
763482,93969,-3977,6528,45699
1080316,75233,-10027,299389,45742
864006,30207,-7092,568514,45845
984284,-72658,-6981,-129905,45945
1209394,157532,-14124,150327,45995
1698229,157333,-16190,77037,46008
1181797,-49099,-14392,-103032,46040
1023039,-38156,-12705,184073,46040
1632384,260726,-14126,581165,46071
1343054,-59177,-9970,276702,46194
949633,-12026,-3843,356710,46236
1045985,104096,-11724,327850,46291
1408111,81929,-12987,106167,46383
1650708,-75055,-10587,544180,46413
1538331,-4514,-14458,451602,46461
1066653,88862,-16669,167977,46478
1201846,76447,382,273172,46512
1489446,-49776,-7315,295978,46572
1361586,76619,-4471,-115322,46581
1101539,-82728,-12673,372549,46609
957041,-13423,-14259,560005,46621
1304402,-12749,-6003,446051,46734
1378975,158659,-11201,441371,46759
1602717,25949,-11343,594657,46764
1456143,142985,-11501,273505,46844
992549,-61588,-2110,-4147,46873
1716674,-614,-10763,359627,46948
913692,166997,-12812,538927,46995
1090123,4650,-14064,300763,46997
1661224,-149681,-11581,572062,47001
960303,-48878,-13158,-51996,47026
823728,130277,-2762,431876,47033
1325985,122432,-16468,66569,47072
1635762,302449,-2722,-8766,47175
1077088,-57601,-13617,-38996,47470
755930,-354630,-12691,43747,47574
1159495,-94773,-11314,162414,47578
1233796,-197802,-17554,-89938,47609
1264289,200567,-7331,-130513,47636
793889,-155021,-11253,168459,47650
1209856,9571,-13820,12388,47655
1681126,47775,-12516,37377,47690
979922,1100,-5133,367294,47722
1087602,-8768,-10656,273505,47811
1166615,-8413,-8147,14259,47849
986120,225642,-7153,-128521,47891
1006557,-121083,-12593,359705,47949
1565757,21850,-1096,-1328,47995
1038056,-46861,-14588,266980,48018
832788,148200,-18164,468072,48099
931874,-4594,-2882,169715,48179
1117058,-44427,490,124964,48241
1646788,-85345,-2893,253542,48289
1566141,241619,-14125,200890,48289
1571214,49749,-5625,201048,48388
1112056,-106605,-15112,160290,48423
1089908,-47183,-13310,153849,48423
1407569,151475,-12168,142313,48449
1675363,179831,-9458,267752,48534
1097236,-10128,-4632,155139,48635
1407237,212107,-13992,436673,48711
1057485,10604,-8496,27024,48779
1378946,78166,-6432,629519,48843
1474293,196233,-1513,434504,48884
1700810,154883,-3998,296901,48892
1166863,118456,-9512,173920,48907
1416375,90761,-12402,219469,49018
1692595,41522,-5122,-17369,49154
1391073,-43585,-4729,115965,49399
842174,45449,-14788,57601,49494
1513256,-41479,-10149,-6290,49514
902366,5210,-8326,164553,49579
1528564,29313,-4305,109657,49664
1609730,179823,491,388315,49727
799128,247542,512,317456,49734
841471,-10212,-12341,-109292,49818
995791,-113957,-4105,130008,49873
1317280,276623,-10780,55912,49877
992249,84425,-12079,528168,49964
1732596,80500,-1271,337387,49986
1208530,53213,-8895,351313,50008
1429165,-51549,-2601,79417,50011
1186630,102422,-10001,91608,50088
979424,-27409,-12645,245231,50168
1350966,4780,-6324,162652,50300
1522408,-32128,-16229,14232,50327
1526410,-78588,-11134,-53903,50338
1595800,30032,-13976,189759,50368
899520,149018,-12747,32496,50379
1492941,-121578,-5992,230455,50418
1633875,-169741,-1953,-95560,50419
1086870,-83316,-17560,-36597,50428
1250827,-21361,-16196,300092,50664
1358456,15382,-5125,-114322,50760
1188670,58442,-5854,206830,50822
1183250,-119145,-10073,-70612,50838
1293059,126803,-4986,98710,50861
1641837,239589,-11909,-134114,50872
1435656,72915,-1093,228182,50907
1301395,73810,-7964,321314,51052
1563076,201467,-17830,111462,51197
776819,199431,-14720,123146,51217
869537,136805,-7114,-96184,51248
1277903,49326,-2847,314477,51254
1675735,159219,-3783,244094,51274
947540,55353,-2404,-121198,51319
1378365,89666,-7761,361566,51444
1113157,170424,-14609,-85598,51461
1150058,-56850,-5403,3930,51558
1458590,-33892,-5617,316984,51602
1723169,17859,-8565,424812,51612
1600418,267278,-13748,151345,51667
1427115,63220,-8962,497155,51691
1624705,24113,-12013,633215,51772
776139,-209158,-8765,317464,51822
1179762,189195,-8251,358861,51854
993127,25302,218,556002,51861
1446885,45030,-17412,90171,51922
805305,25360,-8618,-116022,51933
1325927,-41423,-17266,-80555,52004
907121,3061,-9032,472239,52037
1632072,-22608,-15136,345224,52107
1245214,173690,-7905,174365,52250
1126296,85056,-9777,37074,52281
753731,118548,229,143814,52313
974188,-57507,-6184,32227,52343
1474880,-40902,-7404,-48259,52347
1277416,154866,-9712,602572,52387
1481055,161432,-1739,627445,52456
1586332,-38226,-4407,373219,52480
1648622,189811,-2750,164945,52493
896788,324238,438,495226,52494
1432787,159720,-6402,20919,52721
1230124,-61218,-8887,115033,52740
1254176,33439,-11937,631568,52781
1580865,-112066,-14057,350356,52818
976453,165575,-16874,264692,52841
1577772,235443,-4908,287678,52902
1647808,118860,-16083,151571,52950
964580,-48197,-1030,329529,52952
1619567,-102258,-10465,147804,53116
840452,-19094,-14862,-2543,53180
1178484,93180,-3889,-84852,53187
1227074,-90105,-14486,222900,53201
925296,-178296,-11624,139785,53472
1718229,144885,-17864,52207,53520
1181397,195684,-10386,88999,53550
1394857,-3018,-7619,373121,53584
864187,210640,-3895,75271,53604
