x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
670674,194949,-705331,-690443,-563801,-1348216,-1924538,-427881
442157,236218,-428436,-422345,-1020882,-202002,-852639,-427844
413525,460336,-362631,-770307,-992170,-2569030,-531473,-427822
161874,-824835,122766,-404111,-1049513,866179,-2889385,-427217
421461,147937,-462229,-389778,-418759,-2438650,121807,-427154
287399,-26779,-740482,-602391,-601012,-1916054,-2577390,-426554
91616,1295511,-237034,-555909,-1168795,-1727714,-4954059,-425986
620783,472170,3152,-486452,-902856,-743425,-1504279,-425760
511116,149600,-7985,-420515,-490438,-2005615,307266,-425663
-7728,32856,-174215,-397930,-1002010,-2135495,390104,-425439
423982,-776368,-546366,-318574,-676882,-370482,-428236,-425061
26067,75819,-766587,-296616,-1043044,-299260,727457,-425019
-35906,104872,-534064,-653136,-1311677,-2442405,1122847,-424779
263070,1154834,186308,-581272,-759472,-2755521,-2294081,-424641
535744,-820577,-384867,-254727,-621173,245856,1023064,-424556
470323,-267123,-496641,-651290,-1031134,-1071326,134391,-424144
-82059,-993093,-136070,-505487,-1448447,-526030,-639929,-423897
232438,-150586,-386346,-705003,-1095052,-1905415,-143786,-423882
-34643,335349,-549765,-495283,-1673659,457665,-117795,-423879
-68196,-284190,-658623,-296776,-995420,-1302279,357686,-423498
327344,-1089007,242622,-665301,-474233,-3556118,1142207,-423283
105334,-694140,187937,-340122,-475972,-2088086,-3030843,-423086
168039,-973133,-585646,-699744,-1149161,-923285,395062,-422747
28160,-469108,-692145,-241354,-882385,373447,-1129671,-422103
480955,-992541,-377420,-489773,-786367,-654329,204864,-422077
-18220,559054,-757971,-630820,-1255267,-2742591,-485514,-422054
693306,1404198,78055,-585342,-636328,-1728578,140737,-421917
457187,-837398,192511,-289554,-608098,-1466746,2085975,-421878
537010,-440949,-500540,-440456,-541415,-142956,-478919,-421802
577045,366565,-331375,-728406,-496594,-3160433,-2405661,-421577
-22115,457557,-535075,-501446,-1256454,-1139331,-1149482,-421307
303779,-427740,-637104,-503364,-925602,-1051404,1017720,-420486
349677,-996055,-8544,-383263,-383097,-2305679,-142878,-420405
356111,466036,14267,-301240,-409526,-1283079,-3088349,-419853
650690,1513440,46128,-342020,-589094,-724841,-1756338,-419808
474098,-1005848,-579357,-430751,-669849,-755787,543658,-419254
-4778,-146250,-333102,-411592,-1090839,-1115986,1676889,-419199
165142,-429898,96734,-614728,-2012493,1833555,-2339190,-418848
554654,-353117,163817,-658590,-1293010,-615101,372022,-418808
20220,-76500,-282776,-692164,-768932,-3152117,-3269009,-418792
698804,-182357,-564206,-456142,-437194,-627459,-1283867,-418739
-36763,-934868,-103556,-485989,-1657187,1378060,-1255361,-418727
437464,833035,37714,-686887,-1141647,-1351198,474481,-418562
347188,-123504,-753360,-658170,-1227808,-383082,-123123,-418401
342634,-483734,184977,-689766,-403416,-3721574,-1896499,-418370
467598,180277,-280997,-383674,-521010,-2035650,51715,-417906
391496,784438,109695,-556403,-1147206,-552256,-260387,-417701
398386,-852776,250583,-488482,-398399,-3008598,814376,-417499
644957,618004,115893,-501098,-1208851,1132470,-1735819,-417498
76501,-305884,81447,-256262,-865166,-1038805,2518516,-417428
115251,400785,154683,-465450,-1527595,579216,-3489182,-417406
271773,-482542,-98523,-298909,-555983,-1201231,-511556,-417355
1783,284896,-135932,-664682,-1357867,-2462733,1282695,-417251
54619,396597,-210929,-239921,-471220,-1663156,-481374,-417157
628969,-489872,27362,-403769,-434165,-120482,-306071,-416588
448016,1596640,165163,-463632,-349634,-3258052,24536,-416405
500362,-373639,-369884,-618030,-510355,-2534705,-791409,-416185
140623,930704,-540388,-448028,-980163,-1334945,-618628,-415767
3466,-1650726,-393219,-395111,-743199,-871484,-997466,-415758
184504,22366,-415446,-616190,-1122169,-1113370,-1220290,-415655
615759,-108672,-564389,-616579,-636603,-1240391,-1357561,-415339
592108,-38431,-331157,-695630,-565466,-2793775,-1344782,-415144
183040,-148056,-363405,-700220,-1306111,-1231009,-561784,-415117
112424,29591,-65581,-672880,-1228922,-2183642,142264,-415114
118379,318678,111259,-438056,-646858,-2469198,-1542541,-415040
154181,-255806,-308153,-656091,-1484179,-651814,-887814,-414767
-149143,349445,171742,-380490,-1383056,-1453755,-291461,-414760
-25658,13670,131074,-737160,-1661654,-1302234,-9317,-413832
724807,832090,-649573,-373312,-558249,-556203,326977,-413508
584328,391620,-693196,-575400,-806685,-1172371,773765,-413298
193156,-429101,-722645,-571453,-686252,-3092707,353107,-413012
248897,-51971,-453022,-312904,-247650,-2383817,-1222408,-412803
133507,-841117,-725572,-287297,-560259,-1162742,-103484,-412692
170229,-1070475,-126268,-708243,-974132,-2762481,3543,-412652
-29777,-207127,83669,-412028,-904199,-2748389,-738588,-412329
482197,-544843,-286434,-253130,-1208542,2019528,40649,-412105
671319,-654338,-341818,-440634,-411936,-762166,-555844,-412101
306875,-936907,307634,-521593,-670362,-2532293,-1304100,-412084
484519,-1057549,-510605,-622107,-841654,-611713,-1767642,-411940
400334,1483753,302556,-418919,-764751,-1785607,-1416213,-411820
-37694,1280026,287114,-377765,-791725,-3710132,1899382,-411317
98102,-30089,271376,-284703,-441980,-2879402,403556,-410849
625427,-148838,-500540,-227804,-71948,-936294,-472652,-410552
74165,404081,-190039,-484236,-1337821,-356267,317243,-410475
665207,-1461366,-46044,-473282,-587346,-691318,1371448,-410457
-45212,-409127,-325233,-269329,-1013763,182471,-3049538,-410446
654481,-168301,-390782,-548527,-438842,-1661977,-46639,-410433
698080,-235596,-438865,-441065,-1014725,845780,452090,-410396
130405,-514039,-235186,-762823,-1135377,-2430447,-1259154,-410282
144389,-31866,-182199,-479171,-924756,-1250128,1133322,-410025
554344,-529418,257778,-477597,-267377,-2662760,-186819,-409931
-61600,-620463,-31274,-516136,-589595,-3867405,-421276,-409633
-30997,250902,-641110,-528561,-1020183,-1448455,-1158664,-409623
690412,-453280,-667980,-753903,-279806,-3630586,1668231,-409615
525922,329489,-226993,-543362,-688958,-2444587,1231729,-409470
380257,-465783,252464,-732312,-796131,-3416669,703861,-409126
-14189,194187,-689191,-235202,-875739,-454459,-1035476,-408776
266552,1840909,-492334,-527419,-1628755,225704,19547,-408731
618119,496744,-27883,-256913,-297899,-651935,-1635360,-408564
25603,495275,-724357,-593013,-815397,-3488719,738755,-408484
437714,-268964,-122621,-311981,-317419,-1084775,-1820676,-408211
487640,-559797,-176340,-396522,-631288,-743176,-302843,-408089
276036,-253108,-255545,-759076,-1563244,-295893,-545967,-407817
339388,71768,-20461,-485405,-571159,-3571590,1466636,-407693
261844,106478,265292,-590550,-1014586,-2024090,-414024,-407487
665119,-310586,80354,-631025,-843364,549711,-3565302,-407277
18847,1004152,-672314,-319061,-586660,-2853913,-272220,-407068
39387,59479,-447602,-379368,-1136129,-1128472,269251,-407028
44561,-67925,-727730,-678657,-573882,-3218216,-1760984,-406585
114324,14334,5122,-472803,-879672,-2224466,-282673,-406576
485329,-1267230,12117,-609642,-250505,-3859650,327770,-406493
300666,570398,-470445,-622407,-1423229,-333473,-1069152,-406292
-13451,255574,-786406,-693080,-1348186,-1277324,-1590482,-406262
229302,-65073,-400326,-632188,-1125760,-648886,-2821185,-405940
468596,-705833,-782442,-220862,-411043,-1283047,1629390,-405909
-29845,-123996,-211400,-743075,-1112539,-3322157,400186,-405867
56557,-962454,-584970,-763281,-1076261,-2349265,-1362535,-405281
717553,-1351120,-441303,-305044,-81962,24163,-1632316,-405220
508789,-502084,-571252,-576839,-341689,-2874225,718301,-405069
594440,-306471,-408157,-751491,-858375,-1324946,-3509855,-404661
-6145,-426569,40403,-259955,-1130460,496390,-3833045,-404657
75175,528277,-220902,-286920,-665008,-1978836,-33563,-404612
541775,672940,-138886,-668649,-534255,-3503467,-908397,-404500
497548,888019,-495621,-418538,-490185,-1144978,506538,-404443
193168,-22871,171536,-548128,-1263500,-904110,-873833,-403941
150584,-395075,-392410,-668506,-756844,-2837316,24942,-403661
130385,208797,-710968,-365271,-1018400,-580792,-1082410,-403588
314500,-143821,-611939,-457165,-553707,-2222820,-592464,-403085
521016,188547,-524266,-662425,-1069636,-1007367,-713155,-403074
371661,23275,-669723,-484458,-308870,-1819402,-1183323,-402931
642123,-591345,170399,-719712,-563316,-1117142,-3715614,-402466
91753,312880,-36365,-748682,-1311738,-2020600,69637,-402449
367879,-37416,-144421,-352864,-438149,-2019935,-1843036,-402427
265102,568852,-233824,-245992,-1086586,135141,1771701,-402409
204883,1096588,-636486,-487285,-862172,-1888468,-493009,-402405
-142099,-243361,-748492,-707248,-1384705,-1731841,-107942,-402307
29639,-862366,258825,-483208,-786764,-1752605,-1132258,-402248
509888,-417906,171538,-236881,-644097,722226,-2215819,-402170
286902,-324283,-787934,-261154,-255416,-1577845,87017,-402104
-15352,-165976,-177160,-257505,-841708,-682978,-871053,-401504
691745,-234560,-150655,-636162,-981954,-828855,1439087,-401363
215975,158128,-582097,-725351,-981003,-1748755,-3315093,-401066
250562,695767,-76116,-489605,-1022906,-1186340,-1325525,-400145
705541,775815,255839,-506207,-686640,-371260,-270259,-400131
209652,66834,-229828,-549497,-1508944,-42290,1992614,-399881
370924,251657,-113287,-279621,-830443,-490804,-1292072,-399864
238829,50082,-745647,-267925,-456595,-1347904,-272752,-399373
395997,-311758,-594566,-688101,-1574611,1019929,-1801557,-399325
473973,-1080430,-207671,-545509,-603560,-2080043,435673,-399137
-4191,-496165,-682687,-582377,-814393,-1945006,-1220823,-398426
283286,-53810,250161,-502141,-1085444,-1467106,656620,-398237
382756,-1238757,-16680,-460264,-987454,198511,681556,-398040
235696,62890,49002,-481331,-1224765,518897,-2179992,-397850
371755,754060,-575966,-216378,-142747,-2800680,1061702,-397515
-95888,227850,-210683,-293386,-1375566,983704,-1565450,-397399
34375,776723,208329,-258748,-1073312,-671107,624817,-397195
504711,371906,42510,-726427,-665983,-3709571,745832,-396821
178808,-50450,264893,-717129,-1806214,-398594,-388502,-396342
124396,554031,-587534,-747304,-1351332,-2335191,1140691,-396142
543430,-1060923,-613226,-427907,-686521,-220928,1518081,-396101
679850,-198684,-653690,-443340,-964440,1107226,123528,-395982
206532,792232,8228,-597992,-1615013,535433,-3254892,-395866
511355,328574,-508108,-666348,-724004,-1738511,-2117174,-395601
424350,-269905,-627607,-589871,-242471,-3037155,-404441,-395071
32654,494316,110804,-449812,-887495,-3010135,1277356,-394914
-55803,74515,-706045,-488938,-741808,-2325076,-376628,-394626
108897,-224456,-139945,-700755,-969637,-2215142,-3006979,-394574
593650,-339840,-242270,-636532,-398060,-2920953,1073860,-394510
315739,167801,-160684,-567289,-981323,-1411511,366851,-394347
-117378,95836,-171473,-745298,-878732,-3898592,-1384792,-394166
331222,291037,213840,-239522,-879953,104357,183938,-393339
541386,1000522,-88678,-722357,-1037103,-1178825,-737380,-393243
111745,-692038,114116,-379718,-950429,-903850,847980,-392845
664240,916977,164377,-738224,-758038,-2346359,-392365,-392759
229378,-964687,-309779,-565046,-865708,-1636174,287983,-392523
668607,491482,87715,-373607,-784508,-366904,-1414987,-392232
632970,-406759,210688,-721575,-675015,-2973872,491301,-392160
-64860,-258025,-87427,-560799,-1558168,-142724,-674723,-391750
585922,317865,-441117,-458113,-788274,-97,-1684767,-391415
591460,541995,-399907,-273769,-207246,-982999,-489386,-391224
8873,-417168,-759146,-698530,-947656,-4149174,1375013,-391172
77272,550537,-52920,-377768,-1381617,326426,-1152418,-391093
697686,-134214,-379949,-618459,-964664,308099,-1541693,-390721
30814,-629533,-655111,-540235,-1153137,-1115685,1107077,-390661
153728,-1765536,-254101,-521507,-410805,-2789843,-447514,-390339
690729,-126517,-696745,-456171,-217825,-1558497,-1607589,-390308
674220,-614825,-318640,-404157,-492544,-270213,-42602,-390305
-21060,145913,76428,-369137,-601213,-3858217,676945,-390304
414245,-568153,-397336,-749951,-706954,-1943491,-377847,-390241
556518,196107,-608029,-232390,-71263,-1542494,-506510,-389969
486124,-594528,-777766,-515404,-213387,-2791890,-296432,-389961
287329,-414362,-617953,-572439,-536230,-2413703,-255678,-389855
517649,-472709,61465,-639220,-1048663,-924205,-743268,-389687
670721,-210092,72567,-509402,-480401,-1989260,143015,-389323
429912,8796,-682889,-750310,-1515304,-17088,759385,-389259
128160,573052,-23956,-570463,-647313,-3482235,-881395,-388635
643974,-376263,239235,-643385,-641439,-1711938,-292374,-388482
288969,-965755,215923,-550899,-907338,-1002619,-1808368,-387959
74745,153662,197851,-391304,-1000334,-1954155,-1014283,-387390
561262,-387619,21540,-729223,-837742,-1496168,1274568,-387151
628609,913742,-662649,-530864,-463393,-2009285,-705749,-387083
668878,-751807,-729639,-403445,-119633,-1813888,-65634,-386597
709665,-1042283,-309375,-594243,44541,-2780845,527847,-386400
73524,-282102,-727224,-618184,-1082709,-1756782,762212,-386352
-134401,-447558,-102641,-488090,-910009,-2943881,1542347,-385868
716272,-167396,-666409,-372685,-1553748,3812472,-388853,-385564
416285,-88618,-389979,-345510,-925303,370561,1036240,-385159
133156,-833322,-33078,-317027,-532988,-2841296,199164,-385115
324400,749072,-302661,-524448,-1050312,-1485618,420837,-385053
66827,391583,-3154,-535068,-1073396,-2093232,-1482045,-384844
-68955,634890,-278242,-409905,-957789,-1792571,-425278,-384686
-137127,-183840,-219578,-617154,-1297927,-1918551,-792491,-384562
122634,-1393265,23048,-346932,-593033,-1462020,497383,-384559
479950,54374,146825,-677696,-447757,-2497304,-2750436,-384483
-20907,-964003,144867,-426156,-568013,-2533131,874139,-384233
-144531,-689238,41651,-752635,-1312246,-2983183,76407,-384075
594055,85705,242989,-703281,-443666,-3929902,1224763,-383660
83935,-149248,-534904,-676482,-1337451,-1699017,621732,-383373
387921,-1276513,242842,-364381,-377507,-1840624,551857,-383243
-126984,-675061,10486,-288746,-575034,-1280430,-881935,-383213
-53460,530743,279483,-539490,-1573165,-850058,-1048760,-383025
586012,930570,200966,-592904,-583444,-2841340,1111406,-382844
127562,976609,-718355,-371503,-657951,-2278663,-1584744,-382670
129545,1170203,118732,-252970,-53146,-4093946,614183,-382649
-60012,-138973,-64900,-543153,-994287,-2735135,1997728,-382416
525001,64184,168133,-493818,-655007,-1971647,-117168,-382363
31492,90788,-589241,-457401,-921670,-1508415,700381,-382167
534240,166974,-17202,-218952,-332759,-905164,-213844,-381999
-88257,-266676,-64245,-226672,-1043225,188438,-1148650,-381955
636056,-808376,-273718,-534244,-1076466,1012560,283996,-381889
290546,-431435,-128773,-710310,-1007470,-1161158,-2650389,-381657
169233,508311,-416843,-259244,-404488,-1218523,-2786858,-381576
177061,-1322822,62371,-725221,-1406074,332052,-4153031,-381463
336599,-409923,-310575,-768613,-1137524,-1597601,-291604,-381186
204732,-195359,17785,-712322,-800040,-2757408,-659486,-381123
-134700,709109,-147531,-505138,-1680299,-1416743,1613763,-380942
484122,493136,-129163,-660853,-1084134,-470802,-891984,-380868
461628,-556039,-191054,-368260,-683987,-608619,1238758,-380547
198162,-622981,-71452,-680566,-1049440,-2444532,1334555,-380251
463615,-178239,17814,-434603,-1280965,1411972,-3443387,-380167
267325,-662676,-42744,-497601,-1080681,-1341307,-1115068,-380162
-146268,-1687329,-511676,-326557,-320178,-1776094,-3845737,-380049
48109,-1170710,-310263,-535005,-967191,-1287880,993011,-380013
566538,-490603,143495,-671493,-404656,-1816378,-1615085,-379748
266910,-784318,274243,-775207,-795703,-3718054,1171693,-379556
-71614,-306440,-720024,-600521,-882218,-2693683,-173012,-378954
678556,-587222,-371848,-635133,-1072825,-62834,-80261,-378912
38079,-52164,-33081,-260451,-1109823,546038,2432224,-378600
-72853,-89790,274737,-390556,-986438,-1898582,-65365,-378232
304909,-581909,-299293,-223274,-464957,-502283,180877,-378180
655234,-668375,-570648,-459109,-321095,-856228,-1662145,-378140
445175,-98544,-374544,-754624,-884233,-2054206,1057568,-377985
-48281,1144710,9675,-261542,-969823,-1445939,318307,-377966
218663,87818,9876,-641584,-1016594,-2367787,221222,-377740
-38764,50954,-630109,-241619,-534637,-1842196,-313227,-377708
266038,-619910,54564,-735904,-527120,-4435274,2288715,-377707
352705,-1214799,-392495,-507395,-957840,-531560,1177429,-377643
183435,-280856,-446791,-499272,-740193,-1454487,-898926,-376962
96492,-439652,-740057,-461519,-939868,-1482067,117114,-376937
280661,-220410,-87459,-325343,-365236,-1074648,-3998645,-376937
257836,589885,-780228,-426918,-1155317,-562295,2295453,-376731
290779,1073777,-101588,-595029,-1115538,-780576,-1619771,-376460
702520,248271,254894,-571669,-826691,-234860,-1958483,-376373
127971,-872529,-571621,-455491,-838923,-1039323,-563262,-376265
79770,-539338,-266169,-674216,-1128971,-2511208,1103197,-376081
295071,192409,-231809,-610267,-1428997,-675146,488757,-376005
486863,457926,-468578,-627784,-750401,-1610687,-181758,-375694
-129537,726112,-506092,-356592,-646168,-2899781,-1315485,-375644
667769,-154837,-674207,-638379,-286601,-1602597,-1379324,-375416
448297,-470581,-631634,-469689,-817435,654396,-2777472,-375299
431298,294709,-390428,-675360,-751527,-2024068,-765208,-375028
418629,656736,77743,-577497,-1112373,-624534,613639,-374966
-16865,-767924,270710,-260556,44414,-4801217,610960,-374556
173557,712275,-499867,-762348,-798875,-2764338,-1692631,-374265
455423,-186476,-748853,-536671,-420758,-1461142,-2374990,-374261
453443,-375419,-182986,-474329,-1249745,785723,-345363,-374131
411428,-63657,-64274,-659453,-883336,-1398503,-1188861,-373930
597575,-110504,225882,-622485,-309788,-2608082,-2179015,-373716
-152193,79058,154304,-731857,-1919408,384128,-567573,-373289
396485,-529847,-107853,-763508,-1241975,279992,-2710005,-373030
100875,1098655,-511558,-294301,-715122,-1584537,-38598,-372524
251802,492746,-14330,-521713,-1361103,-169523,-1427382,-371649
-16124,305816,-461043,-465110,-636293,-2216539,-3345282,-371556
329777,-741606,-631584,-294926,-432799,-69,-2951238,-370437
-11358,133103,-470981,-764292,-1384524,-2188214,1458927,-370334
688592,893783,287957,-444654,-460306,-2631940,528318,-369961
604240,-1470052,-355012,-307547,-682147,1669443,-1292063,-369927
614998,809212,289184,-639708,-1223914,260495,353040,-369830
300881,97312,211335,-353167,-526559,-2808241,482663,-369399
88390,127111,93790,-713594,-647044,-3622534,-1396947,-369371
-139498,-1056970,-781495,-485289,-946619,-1303518,88732,-368818
439883,-90065,-181696,-673460,-1412927,-235532,2187829,-368689
527818,-552896,-222838,-449288,-79239,-2963832,-85948,-368661
511491,829123,230032,-726480,-1252644,-1142357,-1934170,-368455
335725,-250685,237930,-627382,-866754,-1190687,-1972741,-368179
153760,436095,-329835,-515685,-761932,-2443000,-538313,-368061
445880,-491217,113499,-719106,-528634,-2343257,-1268783,-367907
377379,-338407,-395534,-731400,-905593,-2499529,-163313,-367830
614973,975414,128025,-263621,-56089,-1898760,-902949,-367710
242522,-332308,-217559,-526108,-490667,-3226263,1569559,-367532
509723,-792484,-458400,-589299,-497784,-2007952,924822,-367223
-7281,612900,-632795,-407997,-1204155,-574131,-1888273,-367153
315910,469179,-661038,-625106,-396232,-3236745,823036,-367116
724825,-33932,283345,-643943,-573961,-2922789,854790,-366773
13075,769272,-731044,-377087,-813270,-1100138,-2069673,-366580
95821,227420,-383205,-462037,-485366,-2723993,-463871,-366518
657650,-537597,-526871,-744461,-810848,-321181,-1153826,-366515
461002,-278859,176286,-328309,-625857,-119832,-154891,-366444
453755,1204143,-422627,-526111,-879794,-910870,-2284336,-366032
482677,614008,-53019,-587361,-882841,-1010515,-1759940,-365887
363699,729006,-69464,-255325,-309932,-2393304,-214922,-365220
487038,320720,-412179,-327837,-384256,-1570185,230368,-364586
398257,699451,-341837,-281683,-596584,-840095,-485848,-363724
389225,696401,97840,-744526,-1005269,-1772427,-728244,-363506
664833,1339023,-236653,-698706,-175561,-3919523,-1686226,-363504
341111,-537626,154478,-508123,-865920,-1411812,1394001,-363429
-76020,1273256,-602005,-280788,-1007263,-1352578,-898697,-363159
698461,1127430,-772459,-480565,-618225,-928232,134504,-363140
418500,-1152762,-38531,-390539,-330050,-2055204,-116866,-363064
178206,933194,-289166,-316237,-484358,-1549550,-3135921,-363025
713278,282628,33494,-404819,-292303,-1485154,-1086469,-362993
637367,-37557,-410137,-316569,-122602,-583725,-2287628,-362475
304740,1116144,-398332,-629735,-860984,-2062686,-2380536,-362121
289360,356841,-173018,-584166,-982317,-1556196,830921,-362020
539428,-78912,-771990,-642774,-709772,-1682827,1495871,-362012
464110,36680,98172,-504621,-503281,-1044372,-2922213,-361891
-95635,355682,68186,-380748,-997661,-1412234,-214718,-361694
293868,-273602,-538810,-413853,-1014899,-514357,2197598,-361033
-109693,-767164,-74480,-220313,-1219966,323984,991328,-361012
701548,-97083,-348485,-281779,-743383,1643181,519210,-361012
495115,1035056,200590,-647365,-1041655,-2158957,1992724,-360697
477557,-1241748,257367,-268915,-583787,151604,-924307,-359877
706446,789948,32663,-605029,-436615,-2774816,179524,-359750
383442,-250312,111759,-625323,-54590,-4876505,466156,-359431
416494,335242,-1942,-498467,-1126979,-456482,1277281,-359301
-115724,879256,26972,-530314,-1708106,-160768,-889896,-358515
178971,410728,-714102,-651491,-1329930,-360332,-66765,-358444
591462,453234,-751042,-581335,-318887,-2949720,-81721,-358366
541073,-65707,-508300,-631654,-1306781,450081,2053134,-358241
-108163,741600,-718385,-443982,-1307321,-511784,-2364814,-357870
-88361,59844,-337673,-672350,-660978,-4105727,-1585128,-357713
456235,618621,-366416,-621499,-450676,-2479906,-2212231,-357663
-44846,618578,-757108,-383565,-938235,-1567018,727201,-357520
464616,-523682,-555075,-640345,-825310,-1046443,-785918,-357500
117711,1495414,-287679,-318672,-356504,-4196206,1545118,-357058
-89591,-451560,245588,-441139,-1041650,-1488839,-789924,-356788
266787,656820,-128645,-690985,-1169879,-12851,-3000911,-356610
643925,-805135,196055,-480597,-950882,777366,-1112011,-356167
482133,93577,-579329,-410450,-688173,187363,-986433,-356066
-141677,289740,-291722,-353612,-898527,-2370242,-726286,-355972
514268,-168343,-547702,-610828,-780645,-232049,-764127,-355469
649394,1000215,221695,-262727,79670,-2105204,-2410663,-355462
703110,-777375,-93034,-268114,427428,-2342730,-2893929,-355388
643860,598501,-472857,-547484,-493501,-1105072,-1077192,-354933
-39473,-22186,-711036,-749760,-993653,-2975309,-608657,-354009
504528,-120049,245694,-485156,-780372,-1163133,510257,-353967
237170,-786774,-623641,-671611,-1250655,-490621,-627121,-353764
38274,-117750,117278,-653034,-1080335,-2012786,-1044309,-353479
134939,-1021912,-495963,-715485,-812540,-2295119,-1495490,-353396
343807,806279,-245756,-302083,-309282,-1555431,-1453695,-352630
439365,970613,-78827,-318623,-1062056,1476591,-1527560,-352465
204179,329741,-581849,-250774,-606839,-545463,68017,-352273
-41074,845701,-359552,-572942,-1252832,-1249904,-3135764,-352194
399473,-592297,-318135,-611367,-424596,-2329342,-1660440,-352027
33910,431357,77751,-405870,-938439,-1409740,-1867413,-351766
104986,-162235,-718957,-583174,-955168,-2000241,-218002,-351745
136226,-112914,-296472,-696273,-1823641,1423658,-280733,-351655
172863,418040,20612,-636525,-1192988,-1616913,-291262,-351554
414376,924979,-323928,-314777,-381797,-2769976,2570737,-351474
324369,495614,-68004,-488829,-529475,-2109320,-997730,-351363
-33766,-23757,-554280,-501686,-496375,-3495930,-821054,-351271
562566,425949,-773452,-746909,-226636,-4079793,-25811,-351175
130647,-440071,-757082,-237666,-854224,526681,-142176,-351170
274480,391980,95015,-609313,-1632013,411421,-437493,-350168
69028,705717,-12740,-677194,-564042,-4267280,-1718727,-350095
310139,-905991,-449594,-447659,-270034,-1869561,-2874074,-349299
656580,1063898,-266992,-617476,-1581983,2198043,297680,-349157
25251,-22532,-155235,-474573,-1270601,-178334,-2709029,-349041
1652,55139,-714822,-264634,-412552,-2687525,-225673,-348371
56020,-23854,-774402,-645864,-892650,-1886242,638194,-348169
361388,-462553,75481,-590127,-870546,-1390140,1085177,-347926
677140,-426754,200397,-628466,-1224791,-22453,2011301,-347812
272197,-862716,-380442,-691908,-455277,-3085475,-972964,-347672
-74355,581927,-250069,-485328,-971526,-1339190,22765,-347564
-128225,-571553,-227359,-332690,-1040315,-114474,-485480,-347350
312343,-644076,25397,-766751,-1164114,-643117,-1282399,-346748
322113,478348,-553682,-330464,-561060,-962250,-1142555,-346705
432226,-1288682,245002,-774482,-536483,-3779154,1479672,-346400
-137778,-986723,-309014,-438413,-681556,-2462344,-674902,-346090
-3665,515984,-747106,-636820,-695778,-3487163,753062,-345930
-110351,-435245,-484589,-295959,-1229098,749792,-246360,-345777
-134754,-1170831,-306238,-504492,-1200174,-736605,643508,-345638
611159,394141,-75290,-555806,-668749,-2015009,-731535,-345105
472687,667923,-605222,-323815,-622363,-1767471,292498,-345056
-60983,-241289,-684905,-464095,-1420849,24614,-142738,-344754
-65140,-428464,-530298,-469711,-402917,-2247287,-2536682,-344694
355795,-97923,-7582,-573372,-1483878,1059857,-1253596,-344686
-32168,-646252,23133,-553775,-690500,-3159818,-1409087,-344498
205733,190901,-602825,-476709,-833208,-1431551,1421183,-344343
691337,376577,-54537,-581390,-929218,84211,-1014449,-344080
481033,11755,-290003,-530674,-727927,-61181,-597039,-344052
411555,803525,-620978,-671970,-776083,-1856669,-3280320,-343846
15517,53487,-398246,-574051,-1019883,-2026053,1679867,-343822
-133033,-1543716,202596,-386833,-625873,-2483910,-170992,-343749
333886,120571,-181750,-536488,-825318,-1148670,-1718335,-343554
-141734,-368959,211338,-770384,-1261178,-1916691,-2850668,-343507
60025,-615248,-742765,-231009,-1200230,1548518,-1564299,-343222
-49128,-127819,57854,-499139,-642472,-2751442,-1019532,-343026
590617,-545355,-478938,-771971,-481810,-2472936,-44358,-342943
693041,-786938,294992,-669920,-864340,-1191215,1450510,-342709
-137150,51776,-11182,-724726,-1253481,-1588286,-2648150,-342471
142229,886703,-577179,-496879,-934907,-2605331,208579,-342003
503213,431583,-728377,-495401,-80625,-2522982,51024,-341248
-75639,-290227,-342225,-254014,-1126499,1046685,-820737,-341069
598869,-44933,-103188,-308816,-440352,-669174,1545301,-340817
725388,-873035,36162,-757564,-1374043,706749,1484345,-340655
599237,51256,29546,-723729,-609136,-2151470,-2129041,-340643
629886,634483,81362,-502741,-452228,-1504775,-2492081,-340379
-125580,-593728,-343484,-469848,-514303,-3263501,-2087717,-339895
420334,81921,-539585,-563587,-443059,-2257645,970660,-339630
210934,821853,-728241,-499599,-928634,-574789,-1704371,-339312
548334,-188696,104556,-332788,-112346,-1915879,-12994,-339020
317888,-523646,-632057,-413067,-545223,-124183,-1421818,-338919
426739,379445,300658,-330282,-1232389,1122304,937629,-338605
84217,307970,231294,-635661,-1280121,-720393,-2410657,-338547
-13421,664204,-291652,-675196,-1241725,-1446209,-797127,-338510
207844,827084,-325481,-215570,-940070,1203913,-1721721,-338423
577194,-29544,-5810,-535333,-365275,-989032,-737797,-338367
590364,633154,-364462,-700514,-831591,-971582,-1442458,-338151
100318,-70162,-525364,-343699,-863117,-613639,749367,-337960
368698,-215327,-281691,-307217,-170282,-1662475,-1599260,-337872
209349,-1394303,-329826,-283100,-569015,-521719,82662,-337821
217269,548565,-130209,-660094,-1053186,-1203780,-737665,-337768
243051,1482792,-662908,-630172,-975346,-2502250,1579603,-337691
44530,-408296,-75592,-530609,-729387,-2228816,-2000666,-337479
-79590,-281880,-739611,-295940,-642676,-1937614,1819124,-337461
301422,-77772,196160,-669820,-587887,-2155744,-3544129,-337342
627001,-13492,-116965,-270499,-189256,-380442,-835908,-337207
54387,-151209,-448120,-455453,-718520,-919268,-708995,-336915
186190,519576,-396596,-218007,-615469,-329437,1601726,-336807
676935,435181,69828,-620952,-667269,-1369936,390611,-336614
86793,-312975,-315543,-293307,-754789,-485721,-1249667,-336345
547065,-408140,175008,-252074,-671432,9350,902199,-336053
