x_0,x_1,x_2,x_3,y
-852312,369991,4103858,-1226320,-2141034
-1371201,123672,3252674,-1196598,-2140392
-1333581,295403,2735492,-870606,-2139008
-774115,810889,2010807,80797,-2137730
-1019392,-86694,2689169,-408728,-2136973
-934368,122004,1139886,618028,-2136174
-1413347,-66245,3066719,-1081689,-2134428
-2295517,132116,721945,-605871,-2134315
-1813317,802637,1353747,-639574,-2132080
-1546411,67443,1390407,-206654,-2129797
-1217543,88615,2419510,-502301,-2128543
-651000,974122,3541177,-803000,-2126991
-1857781,315209,1365585,-587269,-2122980
-873478,509109,2547356,-324138,-2115094
-903678,557060,1842159,78736,-2114301
-668071,9742,5010302,-1547886,-2112359
-1069575,140533,2675395,-533171,-2111149
-1919752,876670,1002206,-569564,-2110787
-1259427,374502,3446950,-1284875,-2109075
-2194790,542092,2018395,-1444601,-2106797
153512,617595,3847962,-63808,-2106654
-1528179,762812,4015222,-2043440,-2105601
-1338985,412496,3120604,-1186825,-2105018
-1562772,-15182,783262,155751,-2104952
-1079084,661146,2491826,-555978,-2103727
-433686,70177,3400475,-296354,-2103501
-1011301,157906,1171251,472603,-2103001
-1328444,185693,2876341,-971317,-2102179
-337288,943117,3162850,-246555,-2101601
-1994545,204944,2826009,-1667241,-2100527
-1102522,226274,4341941,-1664151,-2097757
-1092352,268798,3015887,-825226,-2094978
-1213029,152397,2980502,-909783,-2092887
-1829795,726975,771280,-311342,-2092282
-998913,93205,2416406,-299358,-2091985
-1113947,1155149,2508741,-743971,-2090930
-528576,563553,2152672,263534,-2089747
-1480018,-168472,1525723,-208046,-2084954
-621017,348902,3289036,-515120,-2084229
-1507242,678906,2658148,-1159195,-2082623
-1245788,447406,1863980,-314943,-2082273
-941507,1111270,2453101,-516842,-2079708
-1467515,-103673,3625413,-1554473,-2076498
-1463319,29853,2304202,-744299,-2074707
-1280175,385672,2685270,-865343,-2074117
-401821,729520,2883828,-120880,-2073534
-2960769,153063,-315474,-742269,-2073363
-524235,256669,4010873,-855664,-2073336
-911781,-172529,2189819,-29767,-2069923
7854,155665,5065424,-930990,-2069054
-459992,392014,3238556,-332813,-2068995
-985736,483132,3676353,-1205903,-2068639
-530587,265942,2594048,24145,-2064587
-1196790,185285,2549587,-663244,-2059660
-789565,38350,3407162,-736250,-2052983
-916167,-25205,2556895,-321503,-2052582
-817678,-233688,1916564,244817,-2048309
-775694,-370092,4462611,-1301408,-2043993
-1936679,-524100,2102264,-1040436,-2040992
-385391,-35091,2844932,60719,-2038153
-1117663,-353268,4022561,-1412879,-2038074
-577500,379555,1573553,557171,-2035924
-1537306,490500,2127688,-868068,-2035570
-746014,-206662,4770373,-1512939,-2034698
-1431311,898908,1739420,-603366,-2031864
-1127345,1232,3993814,-1492144,-2030961
-1409092,529765,1926587,-611046,-2029497
-1252116,306699,2674804,-868047,-2027856
-1704950,76588,1677149,-672135,-2027543
-676461,279193,1905979,259917,-2027519
309489,680121,4234184,-240798,-2027265
-1339645,545602,2929796,-1184770,-2025576
-438159,517431,4976506,-1490951,-2025238
-1150245,544482,3134749,-1109684,-2023999
-2864030,735383,787585,-1536254,-2023845
-546356,433709,2904149,-281662,-2022340
-134321,-286422,3230418,129993,-2020788
102688,249943,3737582,-57267,-2019704
-304894,452734,3883340,-650902,-2012664
-1435079,24756,45126,656211,-2011317
-498697,143542,3420040,-508767,-2005083
-1515176,900120,3321920,-1731433,-2004250
164373,469762,5194232,-995665,-1996721
-2497986,252655,-51614,-518968,-1992983
-1541154,325182,1818812,-681523,-1992075
-1257509,245781,2457267,-762839,-1990618
-943512,227187,2964258,-740661,-1990014
-1140837,565800,2031921,-439745,-1989594
-59021,-31986,3769221,-228146,-1986700
-276563,574913,2912694,-69320,-1985324
-842591,323807,3104071,-749319,-1985064
-1777937,521139,2016881,-1125371,-1984231
-1072036,833265,2111711,-486055,-1981279
-1353849,481700,3057997,-1317137,-1979926
-675910,352713,1476514,459822,-1979908
-1332974,379213,2343935,-816642,-1979416
-1242398,838950,3292016,-1427332,-1978859
-1949885,660066,1465093,-1001858,-1978541
-313541,437284,3450324,-422158,-1978307
-765986,993778,1696275,58002,-1977964
-1045004,-103137,1442696,180824,-1977675
-1792098,579479,1791856,-1016752,-1976089
303483,87721,5534199,-995656,-1974060
78955,-65817,3787887,-96860,-1973039
-1869739,254059,1797264,-1028655,-1972430
-1322998,1002490,2761501,-1224248,-1971626
-1108813,213610,2627589,-724372,-1963621
186817,878165,4242564,-504909,-1962483
-1103288,425720,1867047,-294427,-1961245
-2219792,155912,1410613,-1158192,-1961240
-1665132,104772,2408673,-1177918,-1960400
-816709,636811,4016543,-1398813,-1959216
-456567,-86182,5635899,-1865036,-1958146
-1756144,1126022,882519,-555244,-1953789
-1507402,636244,-46380,424738,-1953599
-2097025,547022,1376366,-1104845,-1953170
-393352,704228,4035604,-975761,-1949591
-1056457,-336283,3563256,-1152965,-1948800
-1754772,1000523,383886,-209077,-1946582
-1781093,76724,1323597,-619435,-1946328
-2009482,910479,1544978,-1210180,-1946270
-1193245,843641,2584232,-965081,-1942908
-689979,964043,4077639,-1396264,-1942801
-2255706,466069,289176,-582316,-1942384
-737883,-272143,3856254,-1016471,-1942018
-652991,219302,2329237,-75331,-1938553
-927108,1155926,870179,331148,-1937508
-1283847,362825,1839041,-484081,-1935660
-1740805,1108341,490833,-308966,-1934703
-1265110,-2400,4080491,-1805222,-1931797
-1180397,1654500,1763372,-634752,-1931306
-1716008,307236,2412666,-1316026,-1930332
-478693,-434334,2499045,151477,-1926809
-1132703,63073,2563022,-715698,-1926675
-1996099,793534,232744,-364839,-1918241
-879875,489919,2416944,-459858,-1916564
-1289965,733457,2126290,-784434,-1916480
-1652592,204778,953127,-313725,-1911205
-1337441,168933,2183706,-746491,-1911139
-349255,-282861,5299523,-1541045,-1909851
-413114,1118648,3142710,-573153,-1909545
-1433401,282842,1377087,-365114,-1908757
-1566034,577377,2768690,-1467972,-1907720
-329014,332386,3918968,-792981,-1904820
-507930,369251,3510741,-736898,-1903792
-869205,979885,1617348,-75406,-1902770
-1005878,1074130,1899783,-424704,-1902743
-2881839,80878,1208625,-1803712,-1899203
-2044320,479349,1629879,-1255329,-1898308
-1734243,486032,-175711,225979,-1897405
-715012,-107048,3909531,-1110171,-1896522
-2012706,190994,1906095,-1322459,-1895775
-716695,328986,4420443,-1547869,-1895770
-1000633,979455,1812338,-356763,-1893489
-1204738,376826,2826632,-1080185,-1893191
-236457,-41433,2953208,-1817,-1892301
-2091886,242423,1570644,-1223212,-1884284
-933679,-297162,3951296,-1350149,-1882847
-977176,722842,3700062,-1482730,-1881158
-1670151,333456,2812695,-1583090,-1880622
-515663,-382878,3969968,-885098,-1879592
-953920,71917,4038731,-1517303,-1879375
-1349260,173128,1287434,-226742,-1875790
-345811,383068,3096912,-337586,-1873760
-2657273,-153137,251829,-930325,-1869886
-510329,554807,3016725,-506142,-1869521
-797862,786006,3246121,-1025962,-1868359
-1438192,706348,2488528,-1223508,-1867372
-446045,227942,4571227,-1352993,-1867250
-840701,407924,3324082,-1030893,-1867018
-410143,-69631,5412277,-1779968,-1866640
60161,-347616,5818424,-1461086,-1860618
-828572,950870,2263653,-487333,-1860516
-1961567,397595,2613724,-1810113,-1858044
-2320076,75806,1977751,-1725318,-1856558
-1798756,215566,2095558,-1270253,-1851866
684692,279289,4539898,-131321,-1850766
-1446767,-594273,2523983,-963582,-1850120
-1751841,261343,448963,-194880,-1846882
-1608384,511375,1859945,-990098,-1844998
-753858,-205440,1956844,46334,-1838360
490394,542254,3310484,359465,-1835752
-1381179,413390,2271849,-998277,-1834112
-1473194,686405,1504495,-672454,-1833742
-1835802,-123953,-405069,334658,-1832922
-707401,392293,1335235,337326,-1829194
-2663840,308619,-63444,-892971,-1829011
-1465896,145510,2251553,-1013536,-1827979
-277899,-68068,3370895,-387499,-1820827
-690776,794769,2477372,-480501,-1820164
-1997749,76472,1018344,-809467,-1818785
-2248968,300365,2086802,-1814405,-1817016
-841110,366313,2772162,-733557,-1815575
-603035,580797,1750112,128494,-1812937
-446652,608806,3187545,-625406,-1812655
-2318424,299401,-408332,-310924,-1811363
-1559016,476470,225104,64686,-1807859
-617229,528681,1735418,126792,-1805974
-978937,516047,2694067,-878416,-1803851
-1177649,336546,2462233,-906254,-1798521
-336137,225631,3271311,-479579,-1797186
-1746040,753024,2943877,-1942332,-1796069
-401125,694957,2569519,-226954,-1794300
97991,165721,3742171,-297954,-1793101
57576,-18763,3779861,-328509,-1788340
-926673,906116,2363849,-725906,-1787223
-1452928,454038,1518235,-663638,-1786676
-375891,530990,2489749,-115992,-1785188
537820,-74995,3732606,230685,-1783619
364877,672766,5343366,-1162081,-1782391
402726,408027,4322096,-407148,-1781843
-1760771,1238061,489273,-531111,-1781585
-486974,1189059,4154560,-1460353,-1780787
-1742896,576862,321532,-254910,-1778963
-1970691,335140,2742262,-1982455,-1777320
-696489,257738,2453752,-389052,-1777004
-752853,-11778,2780528,-596386,-1774743
-1755758,513185,2179918,-1435077,-1773847
-1062051,275478,523201,431099,-1773172
-1028602,-344702,2383616,-566604,-1772496
-995359,61267,1586962,-126492,-1772073
-1539173,-42100,2323219,-1163781,-1771391
-838943,931279,3738596,-1527474,-1770311
-797499,794713,1512942,-38694,-1765578
-1791967,158690,314953,-221551,-1765029
-2113221,866078,-158725,-431011,-1764385
-784225,241054,2151560,-306789,-1762368
340221,4810,4401120,-451221,-1761870
-674845,342255,2647044,-524404,-1761542
-1398172,597872,2990878,-1590911,-1759313
-1415721,474868,1024607,-337110,-1755941
-1765679,405096,1378538,-932298,-1755260
-2333241,-67317,-202994,-433569,-1754184
-701810,-121892,3010845,-689901,-1753485
-96352,-193334,2047290,604275,-1753331
-1453234,231359,1325324,-515845,-1752776
-858442,1194297,2411039,-791352,-1751049
579324,204539,4763363,-485758,-1749542
-1166839,-75586,657886,290116,-1749336
-605839,324944,3171762,-795234,-1748715
-124748,618795,3652393,-649216,-1748475
-717875,308801,1649050,51736,-1747295
-49308,541885,4059667,-800819,-1745090
-397106,477228,3916148,-1085734,-1743984
-1397658,-327339,1977822,-748286,-1743511
-1063329,67423,3283488,-1310610,-1742475
-1058143,101938,3029528,-1148633,-1740390
-454859,989293,1856831,38629,-1737297
-141589,510482,4519956,-1208353,-1736396
-1800492,449680,658207,-546722,-1734576
-1351007,28591,2192900,-931193,-1733925
-71530,780281,1846303,508023,-1733901
-1021996,-1018835,2440919,-480928,-1731420
-474926,51984,4265647,-1304619,-1729187
-1585121,132869,2535124,-1430716,-1728764
-1597645,460181,1593085,-924806,-1728531
-250500,931876,3477620,-770449,-1727093
-1286533,-79764,2322131,-925039,-1727084
-2193090,-199380,2631407,-2080706,-1725737
-657814,560870,3439369,-1104247,-1724481
-748182,240128,3273749,-1023647,-1724333
-726201,100943,2806325,-670219,-1721737
-428847,378452,3387978,-782658,-1718136
-1936,35676,3486683,-300045,-1717353
-2615060,-143945,-383221,-654134,-1713767
-1282070,-270279,3159089,-1422446,-1713072
-1098653,304912,996142,22219,-1712643
-1752164,365229,1058414,-753479,-1708130
-401547,721661,2585594,-339541,-1705810
-698790,151925,1451501,189799,-1703530
-937307,520297,1891494,-439432,-1703361
-2517071,506550,-197982,-838842,-1702064
-993013,27715,1970439,-443238,-1700760
-1451977,680844,1713412,-931229,-1700726
-542957,154592,2700187,-445430,-1697860
-101260,396355,3795218,-716578,-1696369
-1277970,-427493,1795221,-531394,-1695758
-1480179,-92646,-742773,777081,-1693229
-581879,452188,3090342,-813198,-1691001
-736453,330232,3225338,-1039724,-1690824
-2002521,158208,421674,-594648,-1690650
-350774,758624,2927598,-530407,-1689031
-735722,-13580,1972084,-163800,-1685830
-1225530,382225,1746673,-652712,-1683031
-1872432,1159356,-936685,158217,-1680263
-1979755,590035,683893,-853171,-1677105
-1626212,237470,477244,-257390,-1675811
-168718,135583,4058342,-915051,-1675336
178847,-10404,4359985,-698084,-1675133
-923981,536525,2108962,-600141,-1674820
-484035,422770,3210445,-788626,-1672384
96228,42953,4724266,-1037411,-1672227
-1237639,507405,1797700,-745789,-1671571
-1666538,384639,-2356,-38647,-1668503
-1928124,115093,1780471,-1393472,-1667239
-221292,257458,2322246,95405,-1666165
-1902845,426786,1327981,-1155140,-1662740
-940699,-19469,3299710,-1265366,-1659414
-619768,549292,2557031,-578387,-1658680
238606,385675,2373208,515616,-1655183
-875142,1008111,2222093,-752124,-1654400
-716466,1173266,2361250,-711673,-1652547
-955304,553029,1545692,-311915,-1650246
-1906516,221763,393066,-530790,-1649860
-1116430,590070,1190517,-263700,-1648024
-1136624,793403,2572359,-1215360,-1647925
-100048,1138531,2222406,53403,-1647659
-2461921,421327,1406853,-1831832,-1647186
-2363519,1175526,-716846,-557931,-1646642
-632288,715635,2312499,-488830,-1643685
-625716,525961,2078015,-287296,-1641174
-2251370,26745,-180204,-514640,-1641117
-1216188,-191874,3101698,-1422405,-1637621
-1274438,-278324,1914232,-703510,-1636165
-389516,530760,3660793,-1046165,-1634860
-627178,-89274,2915624,-680137,-1634745
-194945,-138581,1998302,379322,-1632861
-1934059,189106,1119091,-1042019,-1631520
-323876,1032114,2488427,-352134,-1629694
-1171161,329101,2548695,-1146816,-1629110
-690592,499865,2720952,-784124,-1626548
-1036547,550261,1030515,-91252,-1626125
-1690187,522306,536232,-483431,-1625881
-239502,313043,3291503,-605085,-1624735
-740162,1137897,2800790,-1035708,-1623373
-889881,-398378,3381321,-1209747,-1619077
152607,625822,2805124,43677,-1618546
-459536,-165592,2466563,-214664,-1616698
-2350363,473508,-757368,-382679,-1616471
-1508170,-318976,722572,-214590,-1615630
-194755,240630,2383802,20367,-1614948
607008,267338,3695627,57766,-1614737
-1356032,-185942,2695144,-1343369,-1611909
-1051302,94729,3987381,-1897611,-1608922
-994445,454550,1274021,-207436,-1606060
292040,373381,3861081,-421273,-1605732
-1647266,376765,1288393,-910256,-1603526
-465430,1185765,3129900,-980930,-1603006
-1220044,546267,1782081,-806110,-1598100
-1350414,720178,1320832,-695103,-1597287
-1263008,-48236,1683350,-649152,-1594206
-794323,221437,4512108,-2005170,-1593292
-2449754,363202,2146295,-2334982,-1592691
-1107012,-374558,3147131,-1331636,-1590103
-377660,615433,3846262,-1222646,-1589177
-724768,202883,1701624,-144059,-1589165
-1899959,-605432,848710,-688636,-1587604
-1508836,-145174,1169501,-575648,-1586713
-753250,456730,3472098,-1358526,-1586007
159527,589532,3016540,-114415,-1585085
-601242,787675,3264522,-1141257,-1583158
-1020798,620465,2680094,-1187568,-1582734
-514175,1070462,984117,329573,-1577989
-309053,492370,3325703,-800399,-1577349
-1651310,-490739,1985569,-1177471,-1575216
-767148,-802703,1750391,1779,-1575016
-948634,335692,2838505,-1158272,-1570952
-540473,185186,2609537,-541728,-1567096
-786215,971513,2327479,-812863,-1566980
-1657624,-34578,840711,-576444,-1564900
-1482911,297784,1940108,-1161898,-1564821
-903718,864865,3086766,-1403576,-1561194
-1143521,465347,2311499,-1077560,-1560880
-483850,69397,1021900,556212,-1560741
-1209626,342602,1773608,-777224,-1560553
345581,1073314,3522212,-369453,-1559898
-4325,549755,4078844,-983405,-1552898
-452890,558286,2549093,-507887,-1552274
-1719044,982709,1079331,-1058377,-1552156
-1162936,384388,2267426,-1062850,-1551094
9405,-421913,3695606,-505619,-1548703
-1596214,657400,-1332888,686920,-1547023
-1368077,375898,1116537,-564235,-1545904
-141272,168024,3270553,-539794,-1545749
-340901,8206,2804234,-428310,-1543586
-811985,547131,1044862,55050,-1542643
-69119,243046,3133646,-394967,-1542363
-1667591,680132,545144,-602180,-1537466
-899404,267668,2943266,-1196868,-1533540
-1684270,131595,459164,-446904,-1528022
-542793,-240995,1613988,146718,-1527013
-698095,441783,1788037,-292014,-1526908
-689373,427582,2776776,-910276,-1526337
-843841,-432892,1468384,-46223,-1524611
-1080701,162035,2071666,-825422,-1524055
172561,429548,3511513,-440661,-1522660
-2028544,-590978,704471,-815660,-1516563
-1176862,714849,1008469,-398460,-1516051
-1993144,221095,784910,-1024175,-1514446
136920,-477637,4329077,-791669,-1514431
-707404,328496,3896108,-1634050,-1513139
-1483591,-90840,837690,-436774,-1510476
-1174145,155409,1303173,-457582,-1509414
-860475,735207,2226222,-840033,-1506741
-721552,287088,1407553,-67205,-1504721
-2258080,736779,446190,-1241589,-1504613
-1356084,635351,1436156,-860482,-1504379
-1841288,-603726,1278947,-995717,-1502607
-2200852,-152121,-717403,-229272,-1498902
-1115874,208408,2637166,-1260900,-1498482
-393448,1019062,3707331,-1348984,-1496692
-388846,67511,2994024,-673397,-1491509
-203501,567007,2105068,-24637,-1489454
-935457,854328,2271315,-1001456,-1488817
-1180303,148327,2333588,-1139420,-1485672
-2284417,556400,-197704,-833807,-1483566
-283472,1029077,2947014,-766544,-1479242
-914972,-814,1157128,-75569,-1478290
-1728084,223313,1194631,-1043699,-1477922
-1146565,1343534,1608720,-934266,-1477629
-1901245,732806,1617614,-1625631,-1473138
-72393,163502,3608844,-759868,-1472812
-1635998,367463,916347,-803214,-1471682
-561491,178888,2615382,-669622,-1469498
-755222,378562,1475267,-205356,-1467320
-130202,853528,3468463,-902180,-1466586
-820061,326575,2058455,-636474,-1466170
-1222198,205062,1278564,-553743,-1464497
-933050,137872,2611730,-1072478,-1463310
-1460549,541684,2287033,-1535480,-1462838
-1575561,404794,953195,-784012,-1459839
343946,291480,3836043,-494873,-1458067
-123552,-19325,3185933,-522884,-1455983
-985722,634708,1396509,-488102,-1452313
-1026171,1234894,1265081,-590543,-1452018
133248,288707,3053432,-236048,-1451927
-241979,-290606,1809753,278586,-1449715
-1871774,317273,2621961,-2156897,-1448982
-708714,106455,3067295,-1138902,-1439525
-1119508,-196839,2753585,-1308323,-1438807
-613181,467126,2944145,-1036581,-1436869
-964354,124512,1688981,-546995,-1435429
-880579,409611,2696947,-1165762,-1434714
-938557,672631,2336582,-1060031,-1433860
-821892,-513852,2060813,-478543,-1433848
-782589,903886,1747217,-572771,-1431572
243311,444120,3213694,-280264,-1425971
-991526,203578,2053754,-839544,-1425509
98100,-404516,3708799,-552360,-1425300
-1855175,-114050,377890,-642701,-1423779
-2601162,540613,-399306,-1117767,-1423528
-209335,711796,3434386,-990466,-1419420
-1530184,801902,1594387,-1286422,-1418036
-633473,612532,2293784,-708428,-1417301
-1900060,803857,-730660,-213428,-1415981
-449520,354208,-226679,1149920,-1415669
-1750608,115415,592590,-721043,-1415451
-496735,359914,3943812,-1548426,-1415172
-149872,610170,764406,792250,-1413295
-1418775,422728,1103659,-764844,-1413204
-55485,980005,2973986,-601937,-1410163
-1255540,1251646,-626021,308978,-1410054
-1832798,921390,61244,-680950,-1409653
-2724394,322225,418546,-1738250,-1408663
-1507904,224918,2039692,-1417472,-1407172
-1533544,429206,1702264,-1282886,-1406149
-2339473,-76122,-63380,-928894,-1403744
492076,326352,4521889,-844155,-1401133
-607617,187664,1462263,-70508,-1398753
104719,245380,4187240,-1042182,-1395020
-1060078,28008,1974965,-859901,-1392861
-1359859,399942,1550647,-1010833,-1388635
-769860,427072,2463698,-954039,-1383907
-957120,533676,1222558,-394899,-1383664
-438726,467373,2048675,-343507,-1382538
-194658,-586721,1846854,302621,-1379739
-1162310,338532,2296436,-1260140,-1379066
-531739,547197,1943928,-399294,-1378089
-304390,-146636,2289551,-215147,-1376733
-531334,860662,609656,366344,-1375808
-1049877,89954,1103578,-328161,-1375722
-1545370,517792,-432270,5431,-1374127
-1626246,602331,1601209,-1396125,-1373115
-1380282,477038,490247,-391083,-1372214
218184,52660,3550482,-500553,-1366760
-636573,543283,3717096,-1653888,-1366368
-2703126,860447,-311149,-1426959,-1362065
-1225581,202788,2366200,-1364859,-1360795
-383982,344295,4591129,-1893459,-1359699
-2229803,-230372,1468688,-1789230,-1358911
-450503,51053,4280352,-1703553,-1355916
-102540,622012,3678024,-1077464,-1353753
-1303136,703778,1097154,-777983,-1349517
-1133123,1123188,3430003,-2169817,-1347900
-904494,1115857,795969,-244598,-1347238
-378492,77929,3276416,-1005541,-1346736
421515,665497,3810473,-617517,-1339409
86458,448679,3766840,-907399,-1339277
-314272,403807,2322003,-415777,-1335655
-579643,-86164,1827194,-278164,-1335371
-961202,153120,280277,233499,-1335353
-1598253,794096,774484,-932307,-1334731
-1256479,-201101,1472468,-764048,-1332637
-2048710,1008974,-1825273,179308,-1331792
-415901,1208360,2502562,-839318,-1330581
-1312584,658912,1283305,-914563,-1327420
-1138546,696827,1206532,-685726,-1326530
-1395941,142652,1660333,-1125060,-1324745
-659705,339553,2556470,-951351,-1319353
-1315414,376728,497508,-362542,-1319322
-1033881,305597,1448980,-648526,-1318791
-2176993,610843,-541848,-693500,-1316617
-1152560,197173,1296381,-654568,-1316596
-1354137,-33808,1202815,-760135,-1316015
-1818929,-39868,2035784,-1795776,-1312588
-364140,560709,731719,477512,-1311171
-196275,958532,3393337,-1128566,-1309250
-1252556,159388,1527605,-906299,-1309034
-791382,-377605,3296789,-1404512,-1306503
490565,456928,4384681,-900892,-1305821
-1878450,294852,1321906,-1511098,-1291946
-367833,368040,2028085,-329939,-1290391
-1752961,941926,-1592906,323431,-1289669
-495031,261609,2592411,-809804,-1283423
429895,188736,3740947,-512897,-1282648
-528370,568577,3416305,-1446034,-1282590
-1408098,498331,430834,-492318,-1281773
-2201216,582005,-204976,-976145,-1281394
-1314977,312651,1979301,-1333570,-1280884
-1796388,769141,417739,-976765,-1277148
-539294,178814,2677467,-911635,-1262670
435852,-121838,4220921,-762476,-1262465
-646047,-14814,138071,619848,-1261802
-1776250,415566,1645542,-1667790,-1261307
-159943,1011499,2325752,-477780,-1259785
-2697684,716964,-2284121,-252973,-1258897
-995245,337960,1184348,-508713,-1257596
898933,331965,5067686,-913262,-1255971
-636763,489682,2970711,-1289725,-1255562
-2321515,100813,-1053405,-480422,-1254156
-252598,330259,1813651,-99871,-1252531
-462122,914221,1173588,-62431,-1252230
-698753,243424,2437155,-972084,-1252139
-953948,448608,2593154,-1390162,-1249498
-1808798,425033,2601075,-2322716,-1248476
-1582831,973381,181716,-679036,-1246308
-86958,424568,1831625,31875,-1245354
-1005358,237317,1307663,-588706,-1244545
-654954,23866,714904,214751,-1241142
-75041,289806,4348447,-1527964,-1239634
-389454,383578,3176452,-1149474,-1239030
-467676,209842,4036344,-1732481,-1238539
-451911,218002,3356186,-1289089,-1237386
-840655,299262,1820811,-769428,-1232912
-682188,-329817,2504557,-875531,-1232183
-1037363,311244,2387096,-1347086,-1231217
-1457841,401851,1757100,-1420667,-1230898
-2502876,343044,-230625,-1292705,-1228383
-494625,35912,3068414,-1124725,-1228045
-1894551,890729,991349,-1530446,-1228028
-1177947,-187576,938929,-458248,-1226587
-567406,129021,2392752,-795794,-1226489
39630,201419,3922077,-1130444,-1221458
-1999168,402397,-984252,-288991,-1219498
-1210024,163478,1785143,-1126023,-1219119
-1520201,342766,1810646,-1525301,-1215195
-1163118,120528,1137800,-673858,-1206280
-573632,465627,2135783,-741350,-1204763
-171696,281731,3351794,-1035681,-1204336
-1754575,506372,468894,-987937,-1203929
-863582,412712,2304036,-1155279,-1203344
-118304,102290,1940938,-45257,-1199352
-970461,195811,2081195,-1083981,-1199135
-1565994,584878,556064,-862025,-1195012
-356135,474386,2462756,-728848,-1193411
-1192646,-145432,1394900,-817182,-1192833
-970986,393109,1982188,-1083778,-1185343
-1012593,-1127,1733445,-875733,-1185250
-1517264,104746,-228044,-211563,-1183260
-984400,-873072,817514,-61754,-1180280
-732580,683333,2018152,-923536,-1177249
421112,-127229,4459011,-1025894,-1176967
-477937,592478,1619702,-372046,-1175581
-567713,145853,3137817,-1332252,-1173277
-1797465,156712,-51789,-651059,-1167966
-1325110,1097607,1872096,-1593086,-1162630
-557104,107633,3873651,-1793630,-1161282
-1361788,19355,1557361,-1187204,-1158662
-531909,890444,2379310,-1007106,-1157113
-1587231,104193,1746867,-1566878,-1156547
-856309,343244,1921513,-937429,-1156206
-670944,203096,2396943,-1009016,-1156000
-781779,333088,3156793,-1645471,-1153844
-1168805,429840,343605,-298499,-1153670
-596268,1288187,2947916,-1539991,-1150772
-458016,-72409,2796341,-971108,-1149791
-766929,456337,2142936,-1023865,-1148385
306859,240208,3556837,-696021,-1147936
-152804,-1112390,3276653,-700349,-1145282
-918366,239950,-447887,500340,-1141260
-964554,491493,1987108,-1153593,-1139157
-950185,100164,1644597,-827009,-1135052
-1265308,373667,1889108,-1399324,-1134334
-1892485,-287995,-136998,-639531,-1133712
-1516347,300615,639134,-861342,-1132899
-758367,251070,2341681,-1105308,-1132589
-1188249,52343,1233059,-826638,-1131229
-1511845,408865,1425834,-1386989,-1130800
-277253,732324,2025404,-497225,-1129809
-573740,283885,2559578,-1056034,-1127337
-303494,91427,1686393,-167193,-1125026
-2423474,-132109,308336,-1547200,-1123958
-1121745,366525,2089360,-1377031,-1120311
-1737840,571132,1607134,-1795362,-1119738
-669307,-103230,2218758,-866547,-1113430
-895420,40064,2279466,-1189157,-1112946
-1464929,713278,457996,-816410,-1108778
-939001,942655,2584757,-1647424,-1108472
-415440,253844,2484693,-851141,-1106205
-269977,-359446,2131394,-325945,-1105453
-312110,150395,3438277,-1317196,-1104573
-97514,54418,4902576,-1997868,-1104263
-1011473,-208858,2055144,-1119717,-1103775
-1002422,688795,1114507,-733169,-1103216
-974854,516052,2227498,-1372878,-1099102
-785983,55778,1905087,-853871,-1096677
-995691,671610,2189816,-1406681,-1094853
-762154,245671,2013011,-942514,-1094415
-1165318,603567,828979,-719545,-1093710
-1613946,253645,127488,-677573,-1092538
-721004,790344,593846,-129866,-1090090
-1548131,65134,1786921,-1616043,-1089854
-591681,83058,-34179,582307,-1088944
-1010508,-784550,1850300,-872993,-1086600
390867,86602,887084,1055338,-1085362
-1127102,1021655,2076004,-1577255,-1084562
-1397034,401963,-774422,81601,-1081252
-1239803,48016,1802068,-1297226,-1081222
-1746526,426225,218145,-940761,-1080812
-814154,122265,2069911,-1019873,-1079536
-2304841,224645,-1948402,-121504,-1078823
-1142900,460600,1568093,-1147842,-1076503
-1547602,1161739,-457476,-470661,-1072969
245122,341926,3065541,-561176,-1070250
-1249866,529998,127830,-373621,-1068406
-1876887,-96065,2115308,-2177063,-1067215
-105659,-172656,2102714,-221613,-1061043
-1383263,518497,-915791,143115,-1060227
-1599941,474032,-67356,-622962,-1060054
-1101906,936552,283178,-431112,-1052248
-311181,181962,1811144,-357677,-1050570
-974998,217237,2135071,-1300654,-1048397
638868,775862,3876800,-775542,-1047379
-1871146,623088,2162554,-2393419,-1042568
-600860,628133,173992,250693,-1041114
-1305947,169056,392771,-550816,-1039203
-488547,285101,1110190,-149919,-1031993
-1532057,665227,156435,-770407,-1031454
-559972,141258,1846955,-665939,-1030458
-1899265,95357,479598,-1249140,-1027937
-1679854,342,-71350,-638074,-1024822
-783670,-580428,897950,-136606,-1023344
-474192,195548,2420094,-954729,-1022940
-1690194,34279,441373,-989549,-1022541
-47273,450878,1832751,-173851,-1022128
-2096370,607013,-1272674,-478384,-1020830
-40524,452599,2655529,-705841,-1017861
-149450,-65568,2125772,-360058,-1013614
-104162,25479,3963974,-1501915,-1012663
-742317,467489,3280153,-1870665,-1011281
-660073,480153,2558414,-1329022,-1009846
-924886,110268,1125102,-618266,-1009091
-761289,397701,1416950,-694018,-1008849
693246,344216,4183711,-851296,-1006445
-1502336,421692,90647,-673484,-1003815
-434184,668130,1257932,-309446,-1001876
-1423776,-503358,1695536,-1387382,-1000340
-1330085,-336956,1251039,-1047204,-998345
-1118038,602191,806074,-762771,-991696
-540462,-252698,2118601,-763728,-991436
-725078,19356,1372170,-559084,-991226
-895206,202639,586686,-287704,-990533
-1402339,63940,355950,-661712,-990252
165142,421530,3206574,-853248,-985181
