x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
3564039,-512297,-5442,-354871,1490518,-856715,-2916351,318358
3510167,-548303,33961,-194859,1560212,-946509,-2727132,318399
3486107,-612834,61127,8241,1723418,-1075132,-2519083,318437
3429031,-562940,-41008,-119942,1668733,-915362,-2598014,318480
3462864,-537451,-40262,-172190,1594153,-873089,-2671571,318518
3533180,-665411,13452,-115496,1917913,-1128024,-2669331,318599
3386556,-501303,-42203,-206088,1491029,-810910,-2648074,318662
3465339,-614768,43051,-158566,1744957,-1064941,-2660579,318784
3633592,-434372,53615,-136081,1212477,-769695,-2761431,318827
3445614,-571006,62291,-199310,1601086,-1005717,-2684520,318886
3411426,-563308,12398,-27693,1622732,-955687,-2498677,318907
3326410,-653637,32094,-159619,1867337,-1122102,-2560868,318922
3498276,-497102,13861,-177678,1429438,-845536,-2702389,318981
3559709,-453718,-11610,21634,1326067,-753705,-2559863,319009
3294172,-590406,-23156,-213054,1732652,-974782,-2587650,319067
3651467,-536555,60426,-226067,1502818,-946446,-2858838,319083
3543803,-517100,-4140,-162565,1503297,-865752,-2721205,319095
3257828,-638875,-33784,-43958,1882585,-1048318,-2402610,319121
3395346,-608337,35489,-123256,1732971,-1048514,-2576708,319126
3458886,-648508,21438,-150714,1861853,-1105561,-2648533,319139
3334296,-549102,-41819,-206631,1629313,-891507,-2610704,319210
3689575,-454217,38084,-239023,1283717,-791490,-2898619,319258
3500400,-642330,73918,-261110,1797685,-1134200,-2782230,319356
3609239,-530554,34303,-191871,1508436,-916940,-2796138,319369
3505283,-614519,-1580,-356458,1783568,-1031339,-2875254,319421
3695998,-425951,44736,-217379,1195880,-748944,-2882962,319453
3492955,-509093,57373,-78461,1425865,-898035,-2605417,319510
3606452,-423718,50640,-3268,1184202,-749582,-2617113,319528
3234794,-664958,-41445,17681,1964981,-1086447,-2328065,319598
3603583,-576372,51422,53091,1626225,-1006651,-2562141,319679
3667280,-480379,21740,-42715,1373993,-823296,-2698224,319690
3751692,-437256,70276,-65089,1206157,-786927,-2780407,319710
3428893,-480307,5318,-293621,1388259,-810965,-2760911,319716
3412497,-584503,5736,-14249,1690071,-986346,-2486836,319833
3433379,-608508,64126,-298898,1708228,-1070092,-2769115,319903
3419047,-522899,-38116,-232101,1550060,-850236,-2696038,319912
3398151,-572397,35910,-107244,1628368,-988440,-2563714,319975
3605069,-483671,65188,-59015,1345249,-861130,-2668429,319985
3244381,-684000,-42183,-362943,2020854,-1117892,-2692231,320008
3706307,-513216,68934,-206490,1427632,-913557,-2880215,320011
3688103,-410665,30531,-228565,1164068,-712698,-2887738,320031
3648236,-428709,56813,2233,1193234,-762556,-2642237,320036
3281623,-656673,-39092,-254947,1938879,-1074276,-2617870,320105
3484461,-653938,43034,13337,1858570,-1130742,-2513107,320108
3473708,-589379,-40322,-153414,1744804,-960295,-2661810,320117
3321122,-666514,40293,-80723,1897456,-1149834,-2482991,320120
3711509,-517190,64372,-210436,1443178,-916843,-2887689,320142
3432538,-687667,54411,-84590,1946361,-1195872,-2567377,320165
3629495,-580553,13155,-103890,1672077,-985225,-2728250,320166
3313527,-678300,-37802,29051,2000462,-1111572,-2374463,320230
3403147,-649347,-828,-353378,1883912,-1090417,-2798332,320237
3569228,-454767,-26869,-152879,1342558,-744122,-2730543,320244
3387304,-633109,-16988,-136840,1851060,-1051118,-2583628,320274
3506750,-613005,38093,-227422,1744213,-1058293,-2755216,320276
3586205,-539141,25919,-196347,1540729,-925135,-2783643,320279
3342578,-627599,-35830,-114596,1851689,-1027852,-2530333,320303
3809848,-408755,51430,-368366,1140112,-725028,-3107185,320393
3462733,-465871,-41422,-220910,1387585,-751959,-2717199,320401
3475243,-636665,69498,-239550,1785153,-1121396,-2743761,320560
3718022,-471336,70125,-229383,1305127,-844077,-2910191,320696
3457509,-646846,20637,-95293,1857739,-1102173,-2595521,320703
3798418,-434348,36557,-169105,1227441,-756971,-2911894,320706
3572861,-533913,-704,-226709,1549029,-896556,-2802466,320803
3630661,-483750,64162,-1102,1346383,-860500,-2632628,320858
3580344,-421137,-42240,-145263,1258572,-676188,-2731452,320952
3396629,-557815,39240,-57643,1583144,-966414,-2516059,320973
3613930,-418804,35357,-260586,1183418,-729962,-2864027,320978
3516593,-463356,-33802,-190908,1373577,-753399,-2728082,321049
3368724,-518406,-6001,-21875,1508725,-866563,-2462265,321139
3393025,-638412,2979,-63758,1848842,-1074873,-2519186,321167
3333900,-639926,-18729,-4885,1872364,-1061277,-2421079,321255
3519449,-511492,-45455,-245534,1523446,-825612,-2781419,321283
3669725,-575645,71454,-118392,1606462,-1020324,-2771019,321309
3417086,-657926,36270,-121549,1876094,-1132413,-2590864,321462
3371547,-636809,-28019,-60584,1871513,-1049133,-2500640,321601
3475300,-646429,69068,-170846,1813848,-1137481,-2679324,321686
3551213,-446257,-42126,-244626,1331324,-718481,-2803590,321698
3667905,-484107,55584,-337100,1354978,-854722,-2974958,321710
3659910,-411351,59429,-194358,1140590,-735337,-2835200,321717
3567824,-442454,20656,-104637,1264964,-758769,-2684250,321731
3270106,-674925,-7708,-30421,1964154,-1128277,-2398805,321806
3496811,-680880,70015,-42392,1912926,-1196071,-2574361,321833
3434358,-679978,63362,-181072,1916172,-1189608,-2659245,321878
3642957,-448460,31477,-341144,1272845,-776906,-2960670,321984
3406321,-687602,45302,-162201,1954201,-1188991,-2621213,322017
3545851,-647962,29524,-212101,1853144,-1110656,-2769179,322080
3478048,-434454,-23398,-164732,1280587,-712573,-2675577,322176
3650161,-464061,39398,-82315,1311109,-809008,-2722981,322179
3649579,-564205,50417,-184915,1591825,-985462,-2818849,322199
3321627,-688060,-20654,-23979,2013656,-1140722,-2430102,322325
3512868,-599018,13991,-141890,1724892,-1016873,-2679379,322347
3343526,-662621,-27330,-180459,1945764,-1093015,-2592833,322361
3625505,-411005,38122,-42553,1158365,-718914,-2667793,322429
3410244,-619643,-30460,-136112,1823882,-1018476,-2599572,322458
3565580,-653052,70631,-194321,1831678,-1149771,-2766792,322470
3667913,-453297,-21746,-72752,1333779,-745461,-2726873,322518
3614525,-558751,-37817,-94883,1653771,-910696,-2708946,322580
3515241,-656014,39429,-58428,1867768,-1131550,-2602770,322715
3525015,-651898,39860,-148483,1855449,-1124954,-2694370,322835
3568122,-470886,18739,-331208,1349110,-805115,-2897103,322841
3732926,-464714,71186,-48,1284986,-833739,-2705763,322846
3501458,-509682,-20889,-254783,1496545,-840836,-2777058,322884
3780352,-438379,73314,-503,1206736,-791072,-2740566,322919
3561386,-570282,76072,62699,1586839,-1014747,-2522538,322984
3475642,-573997,36487,-241427,1632501,-991558,-2745812,323009
3590428,-433349,41677,545,1220030,-759099,-2601921,323145
3463644,-527500,-43875,-235932,1568477,-853683,-2731958,323207
3528827,-597821,77743,-132693,1665233,-1062260,-2682314,323238
3546552,-518627,23449,-248944,1483412,-888831,-2804264,323245
3608931,-415460,16904,-176949,1189984,-710624,-2781910,323482
3535142,-552616,-10223,-116098,1611660,-920904,-2671318,323523
3570936,-533489,-17334,-229866,1562455,-883479,-2804033,323531
3534405,-680856,-2609,-109840,1976860,-1142034,-2664909,323557
3565287,-575459,32546,-109396,1640214,-991083,-2686877,323597
3605099,-465212,38337,8795,1315381,-810152,-2604812,323618
3590959,-474753,71886,-961,1313484,-851127,-2603719,323628
3652492,-425157,-8474,-250563,1240473,-708049,-2882571,323724
3311714,-687686,-20878,-124030,2012769,-1139926,-2516816,323727
3584066,-488655,-16480,-255807,1431680,-808785,-2837896,323848
3460263,-603880,11734,-229134,1740979,-1023362,-2723128,323853
3693742,-527630,57076,-63503,1479885,-928959,-2736914,323876
3422434,-504083,-44675,-104902,1501271,-813744,-2579116,323978
3409914,-555096,-42130,-248095,1646972,-901347,-2704429,323979
3344244,-671282,-3396,62085,1949789,-1125363,-2365725,324046
3592685,-509443,-28324,-29234,1502405,-834906,-2631504,324162
3536382,-491456,15913,-132021,1411254,-837575,-2687160,324163
3597440,-435463,-44265,-94377,1301905,-698754,-2696087,324180
3290485,-567122,-38656,19135,1678787,-924136,-2367068,324197
3585375,-657635,52089,-121125,1861311,-1143687,-2712445,324254
3621766,-465975,76412,-138939,1284037,-839743,-2755541,324255
3602031,-440630,517,-225087,1277422,-740730,-2822086,324277
3588002,-652490,42295,23305,1855020,-1127759,-2578802,324331
3505412,-627358,4807,-274085,1815173,-1057660,-2798039,324385
3600104,-520535,10926,-231476,1499981,-882726,-2826686,324407
3726763,-451230,74569,-236383,1242900,-813599,-2923097,324449
3612514,-513139,12330,-75028,1477294,-871342,-2688854,324511
3555935,-548179,74527,-82776,1524101,-976461,-2655116,324553
3440384,-638404,25796,-186927,1828711,-1091825,-2669108,324555
3659931,-450723,34949,-49697,1276348,-783289,-2699450,324577
3490205,-539867,-41069,-105303,1601870,-876548,-2628615,324688
3505119,-411430,-37918,-142751,1226613,-663092,-2674570,324737
3551462,-422421,-28928,-146558,1250565,-688244,-2711733,324764
3434555,-472844,-33561,-78045,1400881,-769520,-2562696,324769
3676724,-535945,72701,-118672,1490229,-954547,-2776355,324850
3522869,-611730,-13312,-64644,1785819,-1017930,-2614132,324914
3429972,-656830,9500,-114663,1896509,-1110667,-2593741,324919
3651965,-538389,27046,-174761,1537554,-924709,-2811049,324954
3701763,-627461,34125,-194320,1789633,-1079630,-2865500,324988
3571835,-412425,-19674,-214633,1213419,-678329,-2790389,325145
3737807,-531514,70164,7819,1479615,-945216,-2701918,325198
3499243,-690060,42192,-167776,1964068,-1190807,-2693796,325295
3591016,-417818,-40935,-1091,1247796,-671582,-2603882,325300
3676094,-415440,51632,51434,1159320,-736411,-2616254,325306
3636751,-427032,14105,-118954,1226011,-727986,-2747646,325349
3688042,-513888,57673,-54093,1439507,-906315,-2723951,325360
3481474,-584685,59153,-139595,1643521,-1026368,-2654470,325395
3571787,-527276,24034,-222349,1507980,-903798,-2797596,325397
3726069,-438631,57290,-102957,1221590,-779582,-2797374,325441
3607543,-466251,60978,-80041,1298442,-828732,-2689956,325445
3677518,-485245,28906,-147171,1381791,-836800,-2803678,325473
3611548,-505108,10499,-156576,1455619,-856488,-2764688,325494
3554428,-521125,-24015,-216606,1532487,-857738,-2779624,325505
3542255,-434472,-10940,-9260,1269660,-721866,-2576206,325505
3574852,-540611,22082,-126122,1548374,-924752,-2709508,325538
3292271,-660126,-26091,-91954,1937435,-1089744,-2472620,325542
3617843,-591158,54323,-192511,1666551,-1033653,-2802974,325581
3641891,-528599,44092,-151479,1494139,-920933,-2781897,325639
3635952,-431613,14725,70011,1238750,-736144,-2569723,325656
3457792,-595618,-28670,-40619,1752628,-979441,-2544415,325682
3662001,-569504,50497,-354905,1607124,-994425,-2987389,325708
3622556,-497418,-2654,-244099,1444908,-833787,-2854807,325731
3764971,-544937,69664,-151292,1518984,-967399,-2870933,325783
3683982,-528380,76091,-195111,1465303,-944358,-2853354,325869
3524573,-521822,5736,-181135,1508287,-881028,-2724694,325948
3588782,-526721,15612,-166487,1513792,-896603,-2757488,325985
3330231,-583829,-38852,-159639,1727413,-952062,-2563656,325990
3737107,-493636,37832,-84456,1398260,-857535,-2788011,326081
3534083,-539698,4515,-68254,1561208,-910157,-2625648,326083
3522654,-646124,-20775,30631,1892142,-1070170,-2524561,326089
3427322,-648579,-1504,-59041,1882279,-1088623,-2539619,326094
3604324,-557322,49405,-82155,1572757,-973145,-2689607,326190
3559286,-530674,-34344,-213064,1569282,-866103,-2779821,326196
3667362,-496638,6250,-174492,1434799,-839098,-2821956,326203
3669615,-656701,57530,-246282,1853807,-1146162,-2890965,326246
3491685,-576724,-19574,-225162,1689816,-954458,-2742175,326281
3472801,-684962,12062,-199843,1975838,-1159840,-2704727,326286
3354876,-638745,-19505,-82697,1869625,-1058716,-2509309,326287
3639326,-417747,-3005,-224540,1214164,-699664,-2848605,326299
3444227,-606089,-35935,-161590,1789397,-991632,-2648115,326303
3466353,-663955,7324,-183767,1919093,-1121022,-2684965,326408
3608415,-417645,11093,-34523,1201443,-709974,-2647869,326420
3639786,-484247,-14815,-146456,1417429,-802616,-2775657,326423
3695920,-460483,49743,-78837,1291613,-810687,-2752884,326563
3750524,-511211,63898,-140964,1426256,-906445,-2850768,326651
3588592,-613217,-38517,-195582,1812345,-1001689,-2784656,326730
3473547,-584132,54331,16407,1646167,-1021852,-2502316,326957
3408740,-639700,-9585,-156587,1863649,-1067696,-2617697,326978
3658659,-488074,22489,-193346,1395650,-836782,-2833343,326999
3477090,-453513,-19644,-34683,1332552,-747386,-2552832,327044
3737076,-455713,9945,-209121,1312856,-773083,-2904986,327065
3624245,-586012,-4561,-80924,1703521,-981225,-2702890,327116
3386714,-680958,-34334,-76732,2005117,-1118618,-2526787,327129
3670533,-453562,10233,-239368,1306362,-769682,-2885141,327243
3515237,-551899,-30468,-97479,1627422,-904646,-2639416,327284
3798382,-466781,46913,-274104,1312374,-819165,-3010409,327325
3628841,-511168,59797,-204701,1429747,-903324,-2822387,327390
3446552,-508369,-7862,-116728,1481258,-848316,-2607697,327391
3504788,-660819,-33656,-77088,1946114,-1085285,-2612705,327453
3453076,-679196,-11292,-246587,1979699,-1132789,-2734298,327483
3516761,-491887,-10705,-194992,1435962,-818508,-2732036,327487
3525302,-436376,-35352,-166543,1296697,-706915,-2711528,327508
3602610,-536533,-14316,17307,1568625,-890838,-2595019,327630
3631452,-424426,-19388,-137246,1247970,-698704,-2760973,327652
3457489,-607294,-13804,11195,1773389,-1010112,-2495568,327866
3587892,-646710,51200,-83855,1830409,-1124668,-2679292,327871
3454577,-668641,-30200,-70728,1965753,-1100996,-2570342,327877
3704045,-527452,71412,-300107,1466734,-939319,-2966436,327932
3423394,-662136,-16853,-165560,1935125,-1099991,-2636741,327979
3700069,-469173,67071,2010,1301546,-838172,-2680016,327996
3647479,-640545,40788,-30036,1821707,-1106569,-2671973,328013
3541369,-630939,57869,-383183,1778796,-1103129,-2926491,328090
3759409,-427905,21082,-224721,1222395,-734640,-2935815,328098
3577027,-444601,-43687,-52822,1327895,-714536,-2642292,328148
3728540,-412233,61248,-171311,1141545,-738172,-2863315,328153
3533101,-578759,37060,-184349,1645806,-999984,-2733892,328153
3498364,-609408,41550,-143870,1730735,-1054819,-2670724,328175
3621322,-605403,26804,-181197,1732114,-1037126,-2794878,328326
3536291,-441103,-30829,-50251,1306420,-718220,-2610353,328326
3394304,-620150,8497,-243102,1791019,-1048293,-2688428,328347
3631234,-606313,73518,-164951,1693584,-1073387,-2786816,328381
3614067,-543659,-21008,-261507,1595188,-897836,-2864991,328394
3682279,-410051,-35265,-92820,1220275,-662748,-2756119,328448
3647500,-681085,34954,-88777,1944420,-1170348,-2727116,328487
3737964,-480025,78241,-226153,1323174,-864710,-2921615,328529
3697371,-469847,-5596,14348,1367543,-785276,-2666481,328532
3476216,-672684,33954,-111566,1920938,-1155488,-2624353,328573
3502779,-457742,28347,-65354,1302521,-790174,-2600237,328639
3456769,-497793,-18988,-98720,1460390,-822273,-2598201,328650
3718692,-451395,71640,-240591,1245961,-811698,-2921196,328702
3561267,-515529,-36309,-272939,1527092,-839195,-2837450,328726
3602105,-677713,70283,-233770,1903503,-1190948,-2830289,328784
3519105,-545163,5162,-185781,1576487,-919821,-2725092,328797
3676422,-619729,61246,-180199,1743310,-1086805,-2833880,328893
3676477,-472842,-46544,-82558,1412316,-759863,-2742283,328948
3650563,-464272,9605,-151153,1337976,-787210,-2787877,329006
3494827,-545437,52201,-139503,1535824,-955254,-2664062,329096
3638276,-539069,-5548,-186467,1568251,-901617,-2812113,329142
3473864,-539649,-16370,-183981,1579471,-894546,-2690610,329175
3560286,-541482,43353,-11310,1532152,-942030,-2591198,329192
3682979,-472844,58639,-85795,1319622,-838070,-2750034,329203
3729765,-652287,65838,-127810,1833683,-1144923,-2823377,329236
3724199,-441844,6693,749,1275501,-747363,-2698690,329250
3674398,-548683,34846,95688,1560534,-947804,-2573492,329351
3568193,-594901,8390,-52992,1717887,-1005790,-2636049,329395
3823938,-454673,58688,-157736,1266882,-807576,-2919722,329413
3403421,-662803,-10287,-268789,1931269,-1105992,-2719143,329512
3630793,-628374,3225,-95469,1819513,-1058190,-2721288,329584
3871850,-456743,-2442,-146593,1326759,-765603,-2943992,329598
3733914,-450465,-24075,-93059,1327619,-738972,-2793770,329634
3563263,-553136,70273,-182875,1542226,-981627,-2754371,329658
3593284,-422102,-40093,-224440,1259478,-679405,-2815139,329702
3578331,-572512,3934,-133793,1656883,-964859,-2719228,329749
3608970,-468991,-1080,-132800,1361081,-787196,-2740504,329824
3481573,-671685,-32483,-122792,1976592,-1104414,-2638772,329836
3533921,-573924,18861,-33639,1647823,-978330,-2593044,329856
3649679,-473227,56856,-102455,1322306,-837389,-2741533,329856
3679382,-492327,20937,-150958,1409354,-842774,-2808582,329870
3588439,-506918,-6516,-244078,1475862,-846878,-2830058,329906
3673295,-539877,72272,-53381,1502011,-960836,-2712594,329987
3590575,-618266,47510,29964,1751171,-1074133,-2574418,330001
3761757,-466915,42744,-30819,1316436,-816290,-2755539,330004
3751627,-438049,8025,-306206,1263320,-741975,-3006648,330008
3866974,-415980,17221,-156328,1191213,-711733,-2949593,330086
3522295,-576896,21363,-98424,1654236,-985183,-2645419,330090
3554003,-506427,-20229,-116578,1486526,-835858,-2685439,330092
3866544,-494113,70620,-275513,1370746,-882714,-3061137,330135
3569900,-475949,-24414,-127076,1401822,-781536,-2706814,330147
3741513,-420934,32330,-329717,1192264,-731291,-3021382,330148
3800557,-459249,37894,-10689,1298480,-799805,-2764770,330176
3769293,-433963,74356,-115301,1193010,-784427,-2840288,330201
3719873,-583007,28507,-234958,1665663,-1000762,-2916765,330229
3539705,-627146,-8504,187903,1826289,-1047407,-2389320,330279
3597867,-590966,-32900,-333218,1742865,-968479,-2920549,330309
3604860,-550794,-26989,-184258,1621151,-905376,-2785819,330361
3644564,-632467,19433,-124703,1817100,-1077119,-2758705,330478
3729728,-594932,41198,-252738,1689064,-1030235,-2940595,330511
3506550,-444770,-37729,-177752,1323136,-719250,-2708456,330527
3671096,-496611,-46570,-178259,1481272,-799780,-2828199,330594
3864736,-477551,37538,-205047,1351869,-830290,-2993694,330746
3612281,-585134,22619,-68927,1677022,-999959,-2682959,330784
3535715,-558245,-13326,-98319,1630718,-928053,-2655048,330810
3693971,-507834,67217,-20682,1413538,-903238,-2696893,330922
3716039,-411769,-22819,-211786,1214288,-674888,-2892239,330942
3603458,-688295,20808,-211077,1977797,-1171943,-2809973,330968
3429137,-568785,5390,-49842,1644790,-959679,-2532302,331011
3581952,-581748,38609,-224995,1653108,-1006157,-2807446,331026
3698606,-480363,-3503,-210859,1396195,-804501,-2878734,331033
3775681,-438918,50603,-66069,1228317,-775093,-2798714,331046
3656395,-541241,-25767,-129620,1592370,-890235,-2771896,331246
3691977,-592887,64851,-334594,1662285,-1044385,-2990054,331268
3694271,-551231,56242,-80557,1549065,-967993,-2753303,331299
3759191,-671876,18240,-193109,1932442,-1142446,-2905989,331301
3604292,-580548,-18196,-179515,1699692,-961906,-2780956,331305
3398443,-679692,-37294,-185301,2004054,-1114290,-2637182,331331
3647181,-460587,6066,2597,1330410,-778388,-2641130,331351
3685535,-516210,56391,-140388,1447372,-909263,-2803122,331356
3890420,-517489,51144,-279756,1455703,-907510,-3082425,331637
3783040,-477899,30131,-269416,1359407,-825368,-2994889,331638
3554162,-677568,52385,-23940,1918857,-1177397,-2598613,331666
3644480,-555880,49556,-13617,1568442,-970834,-2654390,331669
3729241,-495503,34230,-2457,1406848,-857993,-2705353,331766
3820825,-479295,60098,-130870,1337044,-849994,-2892251,331868
3874563,-465199,62027,-257608,1294465,-827743,-3050146,332004
3755372,-422799,76225,-162166,1158987,-767059,-2874181,332032
3597908,-685902,46050,-285562,1948609,-1186689,-2875854,332034
3718383,-461730,54337,-133136,1291182,-816198,-2820126,332042
3579285,-607098,42947,49802,1722805,-1051977,-2547615,332063
3595933,-572409,-25931,-239336,1682907,-942482,-2831040,332071
3688050,-617139,70604,-170836,1727549,-1089410,-2833522,332075
3796005,-472956,45894,-153652,1331179,-828782,-2895643,332080
3789878,-408715,66444,-180302,1126763,-736125,-2916213,332113
3777360,-501277,68982,33097,1392966,-893533,-2706863,332128
3556944,-676353,54915,-30827,1913103,-1177236,-2607093,332139
3758506,-449030,6203,-25835,1296772,-759072,-2748505,332153
3669683,-567007,50409,-171053,1599960,-990164,-2820411,332179
3673922,-451447,-7922,12900,1316231,-752632,-2650844,332210
3722365,-582567,76735,-64646,1621885,-1035882,-2758733,332280
3645476,-411577,-3884,-35113,1197044,-688644,-2675286,332305
3635820,-603473,-4207,-40021,1753850,-1010827,-2672893,332329
3696627,-440168,-2408,-289560,1278659,-737779,-2951160,332330
3641806,-679537,69816,-177318,1909205,-1193665,-2806085,332343
3761339,-461476,33169,-316498,1309102,-800032,-3023346,332402
3698731,-639456,55303,-37028,1805757,-1115532,-2715684,332438
3767864,-460544,35768,-199241,1304107,-800398,-2918030,332442
3499963,-418714,-38282,-32295,1248058,-675060,-2567169,332513
3705019,-494266,-1509,-159466,1434759,-829344,-2835149,332540
3705583,-579862,50074,-169864,1637535,-1011514,-2845317,332611
3476840,-632868,33085,-120220,1806231,-1087942,-2632927,332636
3634846,-613087,47297,-279931,1736339,-1065273,-2897343,332646
3681709,-429507,-24936,-110848,1267595,-703117,-2772626,332727
3822457,-429294,76414,-168845,1177658,-778114,-2929074,332763
3617853,-539798,20323,-150100,1547567,-922079,-2763180,332817
3741425,-539063,51517,-117850,1517942,-944037,-2822481,332838
3806318,-557159,64039,-62778,1559387,-983752,-2817832,332858
3652630,-691451,-3307,-43771,2008202,-1159317,-2688596,332884
3664668,-616688,57855,-198239,1737477,-1079173,-2842290,332896
3619627,-623850,38327,-138364,1775458,-1076688,-2753451,332916
3597071,-611026,-27005,-223085,1795847,-1006567,-2816613,332939
3631405,-502282,-34815,-326258,1487358,-818048,-2938326,332963
3710164,-472603,26683,-135436,1347086,-813905,-2816327,332983
3720661,-631330,45614,-285534,1790729,-1094673,-2964802,332983
3661994,-446247,15007,-228460,1280941,-760941,-2868715,333029
3710557,-609039,75588,53391,1699668,-1079507,-2639397,333034
3690454,-544929,48668,81477,1537464,-951773,-2598468,333041
3741463,-501279,3334,-322482,1450828,-844727,-3014557,333055
3689693,-636592,65183,-349033,1788744,-1118065,-3001950,333056
3670368,-489772,24189,-268251,1399078,-840899,-2912129,333077
3669512,-579869,-29872,-199291,1708012,-952085,-2846789,333089
3679241,-479140,-16412,-185228,1404025,-792847,-2840643,333131
3539805,-574789,-15680,-161677,1680773,-954102,-2717474,333170
3609283,-546765,15559,-127410,1571969,-930243,-2735673,333178
3725059,-416074,-31723,-70303,1234620,-675500,-2765996,333184
3722481,-540383,-19421,-38682,1584288,-893511,-2734450,333205
3664824,-438948,-11249,-142439,1282913,-729156,-2790036,333216
3762152,-470096,38878,-338164,1329067,-818760,-3044269,333218
3626279,-487904,-30718,-249957,1442051,-796938,-2863003,333285
3491340,-659867,-34212,-46764,1943841,-1083270,-2574499,333313
3947674,-457524,68396,26051,1266594,-819584,-2836924,333330
3689823,-573376,40657,-120361,1627024,-993614,-2787436,333348
3773098,-599759,7298,-99181,1732939,-1013141,-2827918,333368
3679214,-612769,-22064,-139134,1796545,-1013168,-2797364,333410
3637879,-590151,21837,-115842,1692259,-1007807,-2745544,333415
3503339,-667542,-19307,-197870,1952965,-1107249,-2725009,333416
3704218,-467488,16188,-147716,1341503,-797509,-2823542,333419
3766148,-406540,7425,-91975,1172469,-688588,-2816117,333427
3421051,-658974,-20962,-151501,1929573,-1091622,-2621847,333478
3620583,-524836,20397,-225039,1504108,-896994,-2835489,333515
3482964,-650339,-11158,15205,1895891,-1084402,-2510269,333538
3543253,-644656,-45400,-93140,1909589,-1049396,-2655650,333560
3858347,-407832,57844,-128691,1131781,-728247,-2917403,333617
3636349,-633410,54602,-111776,1788840,-1104851,-2740619,333724
3656914,-527012,9494,-230942,1520029,-892544,-2867362,333799
3731086,-627774,20885,51102,1802210,-1070313,-2656425,333870
3708849,-645895,71307,-74222,1810326,-1138249,-2757924,333925
3790067,-469113,54524,-136984,1312430,-828743,-2875695,333980
3509654,-658678,-8825,-76202,1918020,-1100149,-2615401,334039
3557541,-687550,-33381,-34518,2023395,-1130402,-2610990,334089
3482642,-668587,-37815,-224136,1972305,-1095243,-2734658,334092
3623257,-568703,17167,-269465,1634174,-968298,-2879121,334136
3550657,-643615,-10215,-151555,1875562,-1073807,-2715840,334186
3420259,-664279,-36671,-71181,1958804,-1088856,-2545893,334186
3698902,-414203,41336,-266887,1164806,-726676,-2931530,334207
3661663,-449164,-33446,-178946,1332105,-729819,-2822006,334212
3677533,-436964,-8655,-89255,1274873,-727751,-2749334,334263
3426493,-678938,-36225,-82119,2000925,-1113818,-2560677,334272
3771583,-650455,26976,-228536,1862618,-1112950,-2948218,334361
3805466,-545840,61271,-350383,1528999,-962675,-3087132,334428
3750169,-406494,4895,-23356,1174565,-686630,-2740136,334436
3664014,-636309,-42170,-316606,1882534,-1037772,-2952904,334438
3698893,-540886,10093,-166855,1559736,-916299,-2837644,334438
3821808,-491286,66799,-119436,1365916,-875124,-2882233,334449
3560043,-535657,-11341,-230865,1563461,-891578,-2797075,334468
3766776,-465838,22347,-183018,1331287,-799315,-2902016,334505
3686051,-674849,61312,-145157,1903106,-1179467,-2807972,334507
3921279,-536231,72095,-306755,1491593,-954577,-3130132,334614
3608876,-526806,-19851,-248068,1545295,-870380,-2848616,334646
3706058,-542943,-1037,-71046,1575512,-911481,-2752920,334658
3809066,-601545,51804,-289055,1698894,-1049232,-3032186,334658
3780190,-409081,4182,-77321,1182698,-690447,-2812543,334682
3960863,-460097,43220,27592,1296245,-805189,-2845037,334698
3614854,-474606,-7321,38187,1382863,-791989,-2584298,334735
3845279,-504567,76784,-187676,1395632,-904862,-2963289,334768
3598892,-652238,67828,-54401,1831786,-1146320,-2659622,334782
3657034,-690639,74411,-42416,1937355,-1215736,-2690517,334787
3610816,-635017,7003,-132176,1835452,-1072162,-2741257,334820
3936325,-497205,68589,-373685,1381504,-886400,-3203851,334855
3558442,-600258,-32241,-41648,1769232,-984582,-2618334,334860
3707385,-559559,-41204,-78488,1659099,-909534,-2760867,334920
3540512,-490858,-33229,-104645,1452830,-800033,-2664461,334988
3919923,-530703,60240,-168842,1486008,-936475,-2999716,335076
3722490,-454510,77336,-156454,1249973,-821166,-2844986,335126
3579975,-648129,11427,-127202,1869580,-1097482,-2714234,335142
3748853,-638778,47486,-165833,1810680,-1108580,-2872897,335272
3856334,-450101,58468,-155341,1253817,-799731,-2940955,335277
3815836,-594544,67462,-133484,1664792,-1049111,-2891088,335287
3598772,-621791,-18106,-233174,1819223,-1031270,-2827314,335349
3856852,-405155,9808,-176182,1166352,-688034,-2960890,335411
3773445,-548288,67241,67764,1530836,-971226,-2671490,335418
3785263,-552092,63673,-85074,1545014,-974966,-2823496,335428
3746828,-440749,6091,-115226,1272855,-745074,-2823934,335472
3845356,-489774,50500,104087,1375895,-860465,-2689525,335491
3532366,-625017,-26102,-57457,1835625,-1030745,-2614271,335510
3703649,-503409,10399,-58130,1450780,-853559,-2739053,335535
3863655,-520035,65284,-208620,1450626,-922302,-2996265,335549
3768392,-428615,-28418,-87011,1268077,-699029,-2813085,335567
3673086,-535994,8422,-63639,1547022,-906838,-2722071,335600
3791771,-416532,20374,-63120,1190036,-715005,-2807608,335630
3764352,-515026,2429,-216611,1491494,-867152,-2931786,335630
3694989,-404675,-10119,-104193,1182523,-672412,-2776005,335736
3808035,-503430,1613,-319607,1458582,-847061,-3060111,335766
3624337,-589455,-16059,-53218,1723639,-978461,-2676955,335770
3587552,-534776,-45702,-103109,1591188,-864550,-2697116,335821
